,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.058538694,0.026832275,-0.002266928,-0.00010651487,68,0.3469387755102041,0.9500957131385803,0.31202593445777893,0.9791907668113708,0.6380697786808014,-0.029095053672790527,True,False,True,0.6715847359977857,-0.030623286970400995
sample_1,0,-0.030669639,0.0077575706,-0.0017220938,-0.00013121263,70,0.35714285714285715,0.946395754814148,0.46021944284439087,0.9844054579734802,0.4861763119697571,-0.038009703159332275,True,False,True,0.513713538439563,-0.04016258839495384
sample_2,0,-0.025162198,0.0064410674,-0.0013075296,-0.000112187285,67,0.34183673469387754,0.9427314400672913,0.7081958055496216,0.9568108916282654,0.23453563451766968,-0.014079451560974121,True,True,True,0.24878308344201266,-0.014934742772521879
sample_3,0,-0.026940571,0.01098785,-0.0012350334,-7.834498e-05,71,0.3622448979591837,0.9480113387107849,0.33317556977272034,0.7925130724906921,0.6148357689380646,0.15549826622009277,True,False,True,0.6485531805708032,0.16402574512616827
sample_4,0,-0.028170204,0.01356503,-0.001464557,0.00015983975,74,0.37755102040816324,0.9471681714057922,0.622482419013977,0.6152254939079285,0.3246857523918152,0.33194267749786377,True,True,True,0.3427963081887716,0.3504580152911944
sample_5,0,-0.03147028,0.07248621,-0.0017577751,-0.00044009142,58,0.29591836734693877,0.966270387172699,0.8386682271957397,0.8548192381858826,0.12760215997695923,0.1114511489868164,True,True,True,0.13205637021571398,0.11534157567730266
sample_6,0,-0.019787591,0.06364672,-0.0013883496,-0.00054820545,65,0.33163265306122447,0.9871774911880493,0.8615495562553406,0.46409091353416443,0.12562793493270874,0.5230865776538849,True,True,False,0.127259723863353,0.5298809812046668
sample_7,0,-0.018635591,0.0886915,-0.0010496667,-0.00047149975,67,0.34183673469387754,0.9858697652816772,0.8386781215667725,0.8939986824989319,0.14719164371490479,0.09187108278274536,True,True,True,0.1493013062154817,0.0931878489614665
sample_8,0,-0.023386393,0.12598468,-0.0007421545,-0.0006051673,62,0.3163265306122449,0.9499373435974121,0.7080501317977905,0.9337034225463867,0.24188721179962158,0.01623392105102539,True,True,True,0.2546349119022891,0.017089465068872375
sample_9,0,-0.028829824,0.1345958,-0.0009554702,-0.00081052806,61,0.3112244897959184,0.908511757850647,0.728050708770752,0.9713602662086487,0.18046104907989502,-0.06284850835800171,True,True,True,0.19863369683495233,-0.06917742980750015
sample_10,0,-0.07609948,0.17254835,-0.0026412623,-0.0011581774,48,0.24489795918367346,0.7029452919960022,0.6335434317588806,0.9025100469589233,0.06940186023712158,-0.19956475496292114,True,True,True,0.09873010179790248,-0.28389798926778514
sample_11,0,-0.03739837,0.09405354,-0.0014107443,-0.0008011224,53,0.27040816326530615,0.8905636072158813,0.9052831530570984,0.972849428653717,-0.014719545841217041,-0.0822858214378357,True,True,True,-0.016528348701822574,-0.09239746691994433
