,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.08623457,0.07755936,0.0020222845,0.00067495106,86,0.4387755102040816,0.9500957131385803,0.6928024888038635,0.8177103400230408,0.2572932243347168,0.13238537311553955,True,True,True,0.27080768892721885,0.1393389858356617
sample_1,0,-0.109585315,0.0661391,0.002003407,0.0005180872,85,0.4336734693877551,0.946395754814148,0.47492876648902893,0.8850262761116028,0.471466988325119,0.061369478702545166,True,False,True,0.49817107264783234,0.06484547124220441
sample_2,0,-0.13191737,0.06369524,0.0019847117,0.0007692452,88,0.4489795918367347,0.9427314400672913,0.5458855628967285,0.8462071418762207,0.39684587717056274,0.09652429819107056,True,True,True,0.4209532644230432,0.10238790612964042
sample_3,0,-0.114114605,0.057743367,0.00201165,0.0013225216,95,0.4846938775510204,0.9480113387107849,0.91396164894104,0.9653529524803162,0.03404968976974487,-0.01734161376953125,True,True,True,0.035916964681086586,-0.018292622737101832
sample_4,0,-0.070626326,0.0528298,0.0020073485,0.0011514914,88,0.4489795918367347,0.9471681714057922,0.6336979269981384,0.9581044912338257,0.3134702444076538,-0.010936319828033447,True,True,True,0.33095521352074103,-0.011546333753806044
sample_5,0,-0.021905558,0.08228191,0.0021048086,0.0006120843,88,0.4489795918367347,0.966270387172699,0.7485558986663818,0.9968883395195007,0.21771448850631714,-0.030617952346801758,True,True,True,0.22531425095552018,-0.031686733602992526
sample_6,0,-0.022635683,0.09518852,0.0022114774,0.0007149303,86,0.4387755102040816,0.9871774911880493,0.8882735967636108,0.9663820862770081,0.09890389442443848,0.02079540491104126,True,True,True,0.10018856315839365,0.021065517697343755
sample_7,0,-0.024235617,0.085276164,0.0022048051,0.0006929779,87,0.44387755102040816,0.9858697652816772,0.8187822699546814,0.9730672240257263,0.16708749532699585,0.012802541255950928,True,True,True,0.16948232029334678,0.012986037006919526
sample_8,0,-0.039911646,0.08569687,0.0020214766,0.00029581308,81,0.413265306122449,0.9499373435974121,0.10007403790950775,0.9900035262107849,0.8498633056879044,-0.0400661826133728,True,False,True,0.8946519593276253,-0.04217771086000493
sample_9,0,-0.051257636,0.1171137,0.001810121,0.00021881759,76,0.3877551020408163,0.908511757850647,0.5749297738075256,0.9532114863395691,0.33358198404312134,-0.04469972848892212,True,True,True,0.3671740967142881,-0.04920104566909793
sample_10,0,-0.11404288,0.1297737,0.0007613133,6.0132144e-05,74,0.37755102040816324,0.7029452919960022,0.3153919279575348,0.99652498960495,0.3875533640384674,-0.29357969760894775,True,False,True,0.5513279176221747,-0.41764231292499704
sample_11,0,-0.06544259,0.10782144,0.0017185494,0.00016623855,74,0.37755102040816324,0.8905636072158813,0.13273322582244873,0.9718380570411682,0.7578303813934326,-0.08127444982528687,True,False,True,0.8509559286423065,-0.09126181349288523
sample_12,0,-0.10351588,0.07323534,0.0017917439,0.00048624398,79,0.4030612244897959,0.9049097299575806,0.6030963063240051,0.47275394201278687,0.30181342363357544,0.4321557879447937,False,False,True,0.3335287638555102,0.4775678431096678
sample_13,0,-0.122579746,0.043936796,0.0020119548,0.00071499165,79,0.4030612244897959,0.9480711221694946,0.38404029607772827,0.760835587978363,0.5640308260917664,0.1872355341911316,False,True,False,0.5949245925781187,0.19749102130932528
sample_14,0,-0.1414434,0.05611122,0.0021069131,0.0008214044,80,0.40816326530612246,0.9666828513145447,0.5487135052680969,0.34550777077674866,0.41796934604644775,0.621175080537796,False,False,True,0.43237484297778916,0.6425841522823028
sample_15,0,-0.12255251,0.05796276,0.0021499398,0.00063148676,84,0.42857142857142855,0.9751161336898804,0.5363779664039612,0.6420992612838745,0.4387381672859192,0.33301687240600586,False,False,False,0.4499342715474469,0.34151508820375687
sample_16,0,-0.12625098,0.05519326,0.0021845698,0.00085047155,84,0.42857142857142855,0.981903612613678,0.820161759853363,0.8940650224685669,0.16174185276031494,0.08783859014511108,False,False,False,0.16472273926132397,0.0894574467562026
sample_17,0,-0.11735317,0.05102562,0.002215043,0.0005842245,80,0.40816326530612246,0.9878765344619751,0.9717715382575989,0.7979644536972046,0.01610499620437622,0.1899120807647705,False,False,False,0.01630264070716838,0.1922427288630779
sample_18,0,-0.12558623,0.045689065,0.002212997,0.0012809166,84,0.42857142857142855,0.9874753355979919,0.8816068172454834,0.5760661959648132,0.10586851835250854,0.4114091396331787,False,False,False,0.10721130395464212,0.4166272561977854
sample_19,0,-0.12994483,0.048320588,0.002196158,0.0011398387,84,0.42857142857142855,0.984174907207489,0.35789990425109863,0.792796790599823,0.6262750029563904,0.19137811660766602,True,False,True,0.6363452251931432,0.19445539121768998
sample_20,0,-0.11647327,0.05529093,0.002199362,0.00055795786,83,0.42346938775510207,0.9848029017448425,0.7421147227287292,0.7989129424095154,0.24268817901611328,0.18588995933532715,True,True,True,0.24643324931935728,0.1887585414360307
sample_21,0,-0.08257195,0.051215332,0.002202031,0.0006984904,82,0.41836734693877553,0.9853261709213257,0.16283957660198212,0.9937601685523987,0.8224865943193436,-0.008433997631072998,True,False,True,0.8347353582928589,-0.008559599734559794
sample_22,0,-0.089545116,0.050742988,0.0021968512,0.000745849,86,0.4387755102040816,0.9843107461929321,0.6814154982566833,0.6672531366348267,0.3028952479362488,0.31705760955810547,True,True,True,0.3077231952488296,0.32211129542617006
sample_23,0,-0.059115455,0.048365615,0.0021817887,0.0009543925,84,0.42857142857142855,0.9813584685325623,0.8617669939994812,0.8840430974960327,0.11959147453308105,0.09731537103652954,True,True,True,0.12186319104364352,0.09916393872062514
sample_24,0,-0.056048818,0.043729104,0.0021990489,0.0008293378,89,0.45408163265306123,0.9847415089607239,0.5438191890716553,0.5408973097801208,0.4409223198890686,0.443844199180603,True,True,True,0.4477543760234186,0.45072152960123224
sample_25,0,-0.067718536,0.053623408,0.002235188,0.00083426177,83,0.42346938775510207,0.9918248057365417,0.8228675723075867,0.9856875538825989,0.16895723342895508,0.006137251853942871,True,True,True,0.17034987676425906,0.006187838636870218
sample_26,0,-0.0814007,0.05635104,0.0022509056,0.0010750717,89,0.45408163265306123,0.9949054718017578,0.7896409034729004,0.952570915222168,0.20526456832885742,0.042334556579589844,True,True,True,0.2063156492215553,0.04255133555846531
sample_27,0,-0.11817137,0.06485746,0.002233947,0.0012160062,92,0.46938775510204084,0.9915816187858582,0.8940341472625732,0.9962683320045471,0.09754747152328491,-0.004686713218688965,True,True,True,0.0983756351219246,-0.0047265027203989615
sample_28,0,-0.16023922,0.066255234,0.0015677095,0.0009983568,84,0.42857142857142855,0.8609988689422607,0.348771333694458,0.94936603307724,0.5122275352478027,-0.08836716413497925,True,False,True,0.5949224252490315,-0.10263331035909319
sample_29,0,-0.14457555,0.056165036,0.0010451592,0.0009318429,83,0.42346938775510207,0.7585791349411011,0.453921377658844,0.9903334975242615,0.3046577572822571,-0.2317543625831604,True,False,True,0.4016163156213252,-0.3055111219229022
sample_30,0,-0.13443701,0.051641345,0.0015752172,0.0007585418,87,0.44387755102040816,0.8624705076217651,0.7590827345848083,0.9850199222564697,0.10338777303695679,-0.12254941463470459,True,True,True,0.1198739807602758,-0.1420911365104306
sample_31,0,-0.16809723,0.059171975,0.0019160997,0.0008308646,85,0.4336734693877551,0.9292834997177124,0.4695720076560974,0.9982838034629822,0.459711492061615,-0.06900030374526978,True,False,True,0.49469456005757245,-0.07425108028521968
sample_32,0,-0.11309883,0.08602712,0.0019467528,0.0006840786,82,0.41836734693877553,0.9352915287017822,0.14035646617412567,0.97853684425354,0.7949350625276566,-0.04324531555175781,True,False,True,0.8499329226589432,-0.046237257822471504
sample_33,0,-0.12763858,0.090982586,0.0020331796,0.0005961546,81,0.413265306122449,0.9522311687469482,0.13224047422409058,0.9582480788230896,0.8199906945228577,-0.006016910076141357,True,False,True,0.8611256609063666,-0.006318749347450029
sample_34,0,-0.08591096,0.055285223,0.0020881651,0.0008726531,84,0.42857142857142855,0.9630082845687866,0.3436352014541626,0.6409445405006409,0.619373083114624,0.32206374406814575,False,True,False,0.6431648543833299,0.3344350710465161
sample_35,0,-0.058277205,0.07947289,0.00207504,0.0012221027,87,0.44387755102040816,0.9604357481002808,0.5850212574005127,0.987101674079895,0.37541449069976807,-0.026665925979614258,False,False,False,0.3908793393439687,-0.027764403847273314
sample_36,0,-0.039612062,0.09101604,0.002095121,0.00046941696,80,0.40816326530612246,0.9643716216087341,0.6777522563934326,0.9962652325630188,0.2866193652153015,-0.03189361095428467,False,False,False,0.2972084192369454,-0.033071909458597254
sample_37,0,-0.038906347,0.08878355,0.0021553286,0.0006648564,80,0.40816326530612246,0.9761723279953003,0.7382687926292419,0.6794792413711548,0.23790353536605835,0.2966930866241455,False,False,False,0.24371059140205797,0.3039351537790917
sample_38,0,-0.063010804,0.08415978,0.0021956204,0.00071635307,85,0.4336734693877551,0.9840695261955261,0.6440969705581665,0.8682078123092651,0.3399725556373596,0.11586171388626099,True,True,True,0.34547615446615304,0.11773732526215862
sample_39,0,-0.11917261,0.08524276,0.0021050414,0.00060534594,82,0.41836734693877553,0.9663159251213074,0.5106083750724792,0.4632505178451538,0.4557075500488281,0.5030654072761536,True,True,False,0.47159271435128264,0.5206013832515497
sample_40,0,-0.18302973,0.08337761,0.0016571817,0.0009846443,83,0.42346938775510207,0.8785355687141418,0.7284677624702454,0.6738897562026978,0.15006780624389648,0.2046458125114441,True,True,True,0.17081585719237463,0.23293970079204818
sample_41,0,-0.25149179,0.09116212,0.00076527824,0.0009357971,85,0.4336734693877551,0.7037225365638733,0.4870322048664093,0.9751164317131042,0.216690331697464,-0.27139389514923096,True,False,True,0.30792012538850405,-0.3856546878182832
sample_42,0,-0.29802158,0.08451281,-2.7109698e-05,0.000390377,77,0.39285714285714285,0.5484141707420349,0.07297010719776154,0.9438183903694153,0.4754440635442734,-0.39540421962738037,True,False,True,0.8669434323715068,-0.7209956283448629
sample_43,1,-0.07232428,0.38023773,0.0011510417,-0.00032525614,68,0.3469387755102041,0.6718763709068298,0.008135221898555756,0.6443756222724915,0.6637411490082741,0.02750074863433838,False,True,False,0.9878917874614705,0.04093126328765021
sample_44,1,-0.090293966,0.36536372,0.0010435191,-1.6918722e-05,71,0.3622448979591837,0.6508020758628845,0.0067922985181212425,0.2762780785560608,0.6440097773447633,0.37452399730682373,False,True,True,0.9895631886098158,0.5754806433434472
sample_45,0,-0.18159218,0.09584907,0.0008430582,0.00038167118,78,0.3979591836734694,0.7189673185348511,0.9621013402938843,0.1439247876405716,-0.2431340217590332,0.5750425308942795,True,True,False,-0.33817117341926517,0.7998173436674855
sample_46,0,-0.08396688,0.08184098,0.0019939397,0.0003326392,80,0.40816326530612246,0.9445400238037109,0.44611766934394836,0.969701886177063,0.4984223544597626,-0.02516186237335205,True,False,True,0.5276879135863298,-0.026639275985388046
sample_47,0,-0.037111588,0.071297795,0.0022000948,0.0003373128,80,0.40816326530612246,0.9849464893341064,0.5033407807350159,0.9821213483810425,0.4816057085990906,0.002825140953063965,True,True,True,0.48896636905086094,0.002868319227142949
sample_48,0,-0.042742115,0.061685037,0.0022347022,0.00034092425,81,0.413265306122449,0.9917295575141907,0.6332536935806274,0.9371199011802673,0.35847586393356323,0.05460965633392334,True,True,True,0.36146534225731575,0.05506506881856441
sample_49,0,-0.04761011,0.07206025,0.0022431316,0.00046843349,80,0.40816326530612246,0.9933817386627197,0.33326876163482666,0.3013651371002197,0.6601129770278931,0.6920166015625,True,False,False,0.6645108837178045,0.696627061510196
sample_50,0,-0.053478956,0.08455195,0.0022419763,0.0006486296,85,0.4336734693877551,0.993155300617218,0.2712211608886719,0.5480378270149231,0.7219341397285461,0.4451174736022949,False,True,False,0.726909617539054,0.44818516633367106
sample_51,0,-0.07797125,0.104168825,0.0022382084,0.00082117255,83,0.42346938775510207,0.9924168586730957,0.6668335795402527,0.9933816194534302,0.325583279132843,-0.0009647607803344727,False,False,False,0.3280710885626852,-0.0009721325992228706
sample_52,0,-0.29254085,0.16102847,0.0021101856,0.0006641313,82,0.41836734693877553,0.9673242568969727,0.018670054152607918,0.5696640014648438,0.9486542027443647,0.3976602554321289,False,True,False,0.980699280495148,0.41109302552565136
sample_53,1,-0.06820077,0.6219229,0.001731575,-0.00042935536,60,0.30612244897959184,0.7856607437133789,0.05820706859230995,0.8092290163040161,0.727453675121069,-0.023568272590637207,True,False,True,0.9259132277410251,-0.02999802749370315
sample_54,1,-0.047871836,0.41775337,0.002527651,-0.00010437965,68,0.3469387755102041,0.941691517829895,0.09197340905666351,0.7074143290519714,0.8497181087732315,0.23427718877792358,True,False,True,0.9023317006522327,0.24878336943908086
sample_55,0,-0.13835225,0.109107204,0.0022263082,0.000496397,84,0.42857142857142855,0.9900844097137451,0.921309232711792,0.7155407071113586,0.06877517700195312,0.2745437026023865,True,True,True,0.06946395310056191,0.27729322864680095
sample_56,0,-0.14904054,0.13191414,0.0022099218,0.0005854019,83,0.42346938775510207,0.986872673034668,0.3763682544231415,0.979816734790802,0.6105044186115265,0.007055938243865967,True,False,True,0.6186253153957583,0.007149795953077422
sample_57,0,-0.15880173,0.1495448,0.0022201075,0.00091454503,86,0.4387755102040816,0.9888690710067749,0.8931931257247925,0.9976353645324707,0.09567594528198242,-0.0087662935256958,True,True,True,0.09675289488483449,-0.008864968864655431
sample_58,0,-0.12263751,0.1716832,0.0021874972,0.0004928028,82,0.41836734693877553,0.9824774861335754,0.9673194885253906,0.7699148654937744,0.015157997608184814,0.21256262063980103,True,True,True,0.015428340925996514,0.21635368101544616
sample_59,0,-0.08750946,0.1500534,0.0017956335,0.00023911119,83,0.42346938775510207,0.9056721329689026,0.6197786331176758,0.877323567867279,0.2858934998512268,0.028348565101623535,True,True,True,0.31566997530776775,0.03130113433952474
sample_60,0,-0.08439629,0.16157731,0.00082655955,0.00030383287,77,0.39285714285714285,0.7157335877418518,0.39746183156967163,0.9854157567024231,0.3182717561721802,-0.2696821689605713,True,False,True,0.44467908398197636,-0.3767912720310106
sample_61,1,-0.14848018,0.06664228,0.0005233659,-0.00018306788,69,0.3520408163265306,0.5488517880439758,0.0006751437322236598,0.040147338062524796,0.5481766443117522,0.508704449981451,False,True,True,0.9987698979088148,0.9268521321473621
sample_62,1,-0.1014872,0.10011023,0.0019131446,0.00018920781,77,0.39285714285714285,0.8212484121322632,0.031111590564250946,0.046975795179605484,0.7901368215680122,0.7742726169526577,False,True,True,0.9621167114546088,0.9427995299770029
sample_63,1,-0.085133955,0.10187455,0.0022439223,0.00026827253,75,0.3826530612244898,0.8860809206962585,0.0014561754651367664,0.06836679577827454,0.8846247452311218,0.817714124917984,False,True,True,0.998356611195293,0.9228436205075337
sample_64,1,-0.089432925,0.108189106,0.0015482522,-2.7897582e-05,71,0.3622448979591837,0.7497296333312988,0.0625644251704216,0.0032699522562325,0.6871652081608772,0.7464596810750663,False,True,True,0.9165506838879677,0.9956384913829496
sample_65,1,-0.057571497,0.1149455,0.0010258208,-0.00016008422,68,0.3469387755102041,0.6473330855369568,0.11749904602766037,0.1595304310321808,0.5298340395092964,0.487802654504776,False,True,True,0.8184875010209064,0.7535574272403337
sample_66,0,-0.12076773,0.057702836,0.00029996462,0.00035167695,80,0.40816326530612246,0.6125207543373108,0.2609485685825348,0.7497429847717285,0.351572185754776,-0.13722223043441772,True,False,True,0.5739759563496647,-0.2240287034565533
sample_67,0,-0.041566286,0.1017504,0.0017867599,0.00030070305,80,0.40816326530612246,0.9039328694343567,0.2977835536003113,0.9105790257453918,0.6061493158340454,-0.006646156311035156,True,False,True,0.6705689507820954,-0.007352488813902787
sample_68,0,-0.038797714,0.09319566,0.0021891394,0.00046327052,86,0.4387755102040816,0.982799232006073,0.7039937376976013,0.9702590107917786,0.2788054943084717,0.012540221214294434,True,True,True,0.28368509582509405,0.012759697816101818
sample_69,0,-0.057764605,0.12531286,0.0022030624,0.0003763461,80,0.40816326530612246,0.9855281710624695,0.9335797429084778,0.874955952167511,0.0519484281539917,0.1105722188949585,True,True,True,0.0527112564402777,0.11219589874914868
sample_70,0,-0.10814167,0.14472622,0.0020407839,0.00020808994,81,0.413265306122449,0.9537217020988464,0.3876183331012726,0.8096997141838074,0.5661033689975739,0.14402198791503906,True,False,True,0.5935729130958806,0.1510104966659469
sample_71,0,-0.13433558,0.13485782,0.0017678962,0.00034093438,83,0.42346938775510207,0.900235652923584,0.5597554445266724,0.9946041703224182,0.3404802083969116,-0.09436851739883423,True,True,True,0.3782123128440605,-0.10482646081874815
sample_72,0,-0.20601715,0.07178616,0.00063570205,0.0006005081,82,0.41836734693877553,0.6783255934715271,0.24586530029773712,0.9475547075271606,0.43246029317379,-0.26922911405563354,True,False,True,0.6375408761455535,-0.39690248554204743
sample_73,1,-0.04870366,0.25367907,0.0011260875,-0.00021167297,68,0.3469387755102041,0.6669855713844299,0.004216467030346394,0.12706291675567627,0.6627691043540835,0.5399226546287537,False,True,True,0.9936783234731833,0.8094967534426002
sample_74,1,-0.071662866,0.2267773,0.00041754267,-0.000114410854,68,0.3469387755102041,0.5281103253364563,0.018592549487948418,0.026391679421067238,0.5095177758485079,0.5017186459153891,False,True,True,0.9647941943265298,0.9500262006726469
sample_75,0,-0.17257275,0.057627592,0.00048919837,0.0004023348,76,0.3877551020408163,0.6496108174324036,0.5468817353248596,0.9851256608963013,0.10272908210754395,-0.3355148434638977,True,True,True,0.15813942648551046,-0.516485924280056
sample_76,0,-0.15151715,0.07354101,0.0011966543,0.00018472134,77,0.39285714285714285,0.7882721424102783,0.7270121574401855,0.9773551821708679,0.06125998497009277,-0.1890830397605896,True,True,True,0.07771425840672205,-0.23987025493814296
sample_77,0,-0.17439876,0.090132065,0.0015325716,0.00022484481,80,0.40816326530612246,0.8541119694709778,0.7698974013328552,0.9890716075897217,0.08421456813812256,-0.1349596381187439,True,True,True,0.09859897899602509,-0.15801164594653272
sample_78,0,-0.19463499,0.09978435,0.0015043464,0.0006385186,88,0.4489795918367347,0.8485798239707947,0.7230161428451538,0.9843212366104126,0.12556368112564087,-0.13574141263961792,True,True,True,0.1479692040497564,-0.15996304508447715
