,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.08623457,0.07755936,0.0020222845,0.00067495106,116,0.5918367346938775,0.9500957131385803,0.6101800799369812,0.9492796659469604,0.3399156332015991,0.000816047191619873,True,True,True,0.3577698841295785,0.0008589105079993608
sample_1,0,-0.109585315,0.0661391,0.002003407,0.0005180872,114,0.5816326530612245,0.946395754814148,0.6636750102043152,0.9944033622741699,0.28272074460983276,-0.04800760746002197,True,True,True,0.2987341639812756,-0.050726778111393415
sample_2,0,-0.13191737,0.06369524,0.0019847117,0.0007692452,118,0.6020408163265306,0.9427314400672913,0.8999121189117432,0.6351114511489868,0.042819321155548096,0.30761998891830444,True,True,True,0.045420487039757255,0.32630712824889646
sample_3,0,-0.114114605,0.057743367,0.00201165,0.0013225216,127,0.6479591836734694,0.9480113387107849,0.5635364651679993,0.9020218253135681,0.38447487354278564,0.0459895133972168,True,True,True,0.40555936183805447,0.04851156470318028
sample_4,0,-0.070626326,0.0528298,0.0020073485,0.0011514914,118,0.6020408163265306,0.9471681714057922,0.6242440938949585,0.8923190832138062,0.32292407751083374,0.054849088191986084,True,True,True,0.3409363693371875,0.05790850014583869
sample_5,0,-0.021905558,0.08228191,0.0021048086,0.0006120843,118,0.6020408163265306,0.966270387172699,0.6017922759056091,0.7530580163002014,0.36447811126708984,0.21321237087249756,True,True,True,0.3772009533827798,0.22065497784357813
sample_6,0,-0.022635683,0.09518852,0.0022114774,0.0007149303,116,0.5918367346938775,0.9871774911880493,0.3370421528816223,0.9660933613777161,0.650135338306427,0.021084129810333252,True,False,True,0.6585799859800303,0.021357992862011982
sample_7,0,-0.024235617,0.085276164,0.0022048051,0.0006929779,117,0.5969387755102041,0.9858697652816772,0.9520755410194397,0.8581222295761108,0.03379422426223755,0.1277475357055664,True,True,True,0.03427858876733282,0.12957851047300054
sample_8,0,-0.039911646,0.08569687,0.0020214766,0.00029581308,109,0.5561224489795918,0.9499373435974121,0.5299110412597656,0.9720055460929871,0.4200263023376465,-0.02206820249557495,True,True,True,0.4421621122367999,-0.023231219031776013
sample_9,0,-0.051257636,0.1171137,0.001810121,0.00021881759,102,0.5204081632653061,0.908511757850647,0.825477659702301,0.9856284856796265,0.08303409814834595,-0.07711672782897949,True,True,True,0.09139573311058477,-0.08488247638249823
sample_10,0,-0.11404288,0.1297737,0.0007613133,6.0132144e-05,100,0.5102040816326531,0.7029452919960022,0.4708860516548157,0.9531370997428894,0.23205924034118652,-0.2501918077468872,True,False,True,0.3301241831811092,-0.3559193163332405
sample_11,0,-0.06544259,0.10782144,0.0017185494,0.00016623855,100,0.5102040816326531,0.8905636072158813,0.6123951077461243,0.6949625611305237,0.2781684994697571,0.19560104608535767,True,True,True,0.31235107432626796,0.21963736728121439
sample_12,0,-0.10351588,0.07323534,0.0017917439,0.00048624398,106,0.5408163265306123,0.9049097299575806,0.19441093504428864,0.9147036075592041,0.7104987949132919,-0.009793877601623535,False,True,False,0.785159857819849,-0.010823043754963981
sample_13,0,-0.122579746,0.043936796,0.0020119548,0.00071499165,106,0.5408163265306123,0.9480711221694946,0.13142293691635132,0.9077715277671814,0.8166481852531433,0.04029959440231323,False,True,False,0.8613786098498465,0.04250693166362316
sample_14,0,-0.1414434,0.05611122,0.0021069131,0.0008214044,108,0.5510204081632653,0.9666828513145447,0.4916389286518097,0.7688586115837097,0.475043922662735,0.19782423973083496,False,True,False,0.49141651992351576,0.20464233896548745
sample_15,0,-0.12255251,0.05796276,0.0021499398,0.00063148676,113,0.576530612244898,0.9751161336898804,0.6569656729698181,0.9064468145370483,0.31815046072006226,0.06866931915283203,False,False,False,0.3262693024226433,0.07042168289533314
sample_16,0,-0.12625098,0.05519326,0.0021845698,0.00085047155,113,0.576530612244898,0.981903612613678,0.2619413137435913,0.15257106721401215,0.7199622988700867,0.8293325453996658,False,True,True,0.7332311335057181,0.8446170629641628
sample_17,0,-0.11735317,0.05102562,0.002215043,0.0005842245,107,0.5459183673469388,0.9878765344619751,0.2693956196308136,0.9557861089706421,0.7184809148311615,0.03209042549133301,False,True,False,0.7272982905930305,0.03248424714208881
sample_18,0,-0.12558623,0.045689065,0.002212997,0.0012809166,113,0.576530612244898,0.9874753355979919,0.5902707576751709,0.6717457175254822,0.39720457792282104,0.31572961807250977,False,False,False,0.40224253062714044,0.3197341813922991
sample_19,0,-0.12994483,0.048320588,0.002196158,0.0011398387,113,0.576530612244898,0.984174907207489,0.6752697229385376,0.424326092004776,0.3089051842689514,0.559848815202713,True,True,False,0.31387224161754246,0.5688509340186649
sample_20,0,-0.11647327,0.05529093,0.002199362,0.00055795786,112,0.5714285714285714,0.9848029017448425,0.6424009799957275,0.9205316305160522,0.342401921749115,0.06427127122879028,True,True,True,0.3476857360416568,0.06526308067829256
sample_21,0,-0.08257195,0.051215332,0.002202031,0.0006984904,110,0.5612244897959183,0.9853261709213257,0.26065656542778015,0.9932683110237122,0.7246696054935455,-0.007942140102386475,True,False,True,0.7354616439508004,-0.008060417287972983
sample_22,0,-0.089545116,0.050742988,0.0021968512,0.000745849,115,0.5867346938775511,0.9843107461929321,0.8479444980621338,0.6773315072059631,0.13636624813079834,0.306979238986969,True,True,True,0.13853983476074896,0.3118722823806282
sample_23,0,-0.059115455,0.048365615,0.0021817887,0.0009543925,113,0.576530612244898,0.9813584685325623,0.36489057540893555,0.9591900110244751,0.6164678931236267,0.022168457508087158,True,False,True,0.6281780948458507,0.022589561530187773
sample_24,0,-0.056048818,0.043729104,0.0021990489,0.0008293378,119,0.6071428571428571,0.9847415089607239,0.9675320982933044,0.5600783824920654,0.017209410667419434,0.42466312646865845,True,True,True,0.01747606911135684,0.4312432476994285
sample_25,0,-0.067718536,0.053623408,0.002235188,0.00083426177,111,0.5663265306122449,0.9918248057365417,0.32189178466796875,0.771101713180542,0.669933021068573,0.22072309255599976,True,False,True,0.675454996884326,0.22254242007194805
sample_26,0,-0.0814007,0.05635104,0.0022509056,0.0010750717,120,0.6122448979591837,0.9949054718017578,0.6829048991203308,0.9980769157409668,0.312000572681427,-0.0031714439392089844,True,True,True,0.3135982075929274,-0.0031876836836222744
