,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.058538694,0.026832275,-0.002266928,-0.00010651487,59,0.3010204081632653,0.9500957131385803,0.3385607600212097,0.5668340921401978,0.6115349531173706,0.38326162099838257,True,False,True,0.6436561544912186,0.40339264318149837
sample_1,0,-0.030669639,0.0077575706,-0.0017220938,-0.00013121263,60,0.30612244897959184,0.946395754814148,0.32694318890571594,0.9837108254432678,0.619452565908432,-0.03731507062911987,True,False,True,0.6545386142714464,-0.03942861159224849
sample_2,0,-0.025162198,0.0064410674,-0.0013075296,-0.000112187285,58,0.29591836734693877,0.9427314400672913,0.3238813281059265,0.8840773105621338,0.6188501119613647,0.05865412950515747,True,False,True,0.6564436971755093,0.06221722010350137
sample_3,0,-0.026940571,0.01098785,-0.0012350334,-7.834498e-05,61,0.3112244897959184,0.9480113387107849,0.3531872630119324,0.9568425416946411,0.5948240756988525,-0.008831202983856201,True,False,True,0.6274440519960055,-0.009315503542252869
sample_4,0,-0.028170204,0.01356503,-0.001464557,0.00015983975,64,0.32653061224489793,0.9471681714057922,0.699097752571106,0.9920686483383179,0.24807041883468628,-0.044900476932525635,True,True,True,0.26190746936364934,-0.0474049680806779
sample_5,0,-0.03147028,0.07248621,-0.0017577751,-0.00044009142,50,0.25510204081632654,0.966270387172699,0.9339532852172852,0.9898813366889954,0.03231710195541382,-0.023610949516296387,True,True,True,0.033445195448836486,-0.024435137234601462
sample_6,0,-0.019787591,0.06364672,-0.0013883496,-0.00054820545,56,0.2857142857142857,0.9871774911880493,0.8416884541511536,0.9966340661048889,0.14548903703689575,-0.0094565749168396,True,True,True,0.14737880303753934,-0.00957940694682857
sample_7,0,-0.018635591,0.0886915,-0.0010496667,-0.00047149975,58,0.29591836734693877,0.9858697652816772,0.9348855018615723,0.9816945195198059,0.05098426342010498,0.004175245761871338,True,True,True,0.05171500863051423,0.004235088557237993
sample_8,0,-0.023386393,0.12598468,-0.0007421545,-0.0006051673,53,0.27040816326530615,0.9499373435974121,0.6810029745101929,0.9736949801445007,0.26893436908721924,-0.023757636547088623,True,True,True,0.2831074816669118,-0.025009687962280196
sample_9,0,-0.028829824,0.1345958,-0.0009554702,-0.00081052806,52,0.2653061224489796,0.908511757850647,0.8018062114715576,0.9742228388786316,0.10670554637908936,-0.06571108102798462,True,True,True,0.11745092505080271,-0.07232826703689955
sample_10,0,-0.07609948,0.17254835,-0.0026412623,-0.0011581774,41,0.20918367346938777,0.7029452919960022,0.47213828563690186,0.9668229222297668,0.23080700635910034,-0.26387763023376465,True,False,True,0.3283427728831179,-0.375388573247981
sample_11,0,-0.03739837,0.09405354,-0.0014107443,-0.0008011224,46,0.23469387755102042,0.8905636072158813,0.9302161931991577,0.5978642106056213,-0.03965258598327637,0.29269939661026,True,True,True,-0.04452527103284627,0.3286675923411126
sample_12,0,-0.031500705,0.041621484,-0.0013703047,-0.0005476405,54,0.2755102040816326,0.9049097299575806,0.7935910224914551,0.583692729473114,0.11131870746612549,0.32121700048446655,False,False,False,0.12301636702629308,0.3549713190723723
sample_13,0,-0.017195998,0.018890841,-0.00086943776,-0.00020270667,60,0.30612244897959184,0.9480711221694946,0.8868823051452637,0.9659230709075928,0.06118881702423096,-0.017851948738098145,False,False,False,0.06454032360379364,-0.01882975688284555
sample_14,0,-0.012472365,0.011557087,-0.0005655077,-0.00023193813,54,0.2755102040816326,0.9666828513145447,0.7802750468254089,0.7415388822555542,0.18640780448913574,0.22514396905899048,False,False,False,0.19283243127324426,0.2329036547538091
sample_15,0,-0.009401714,0.01012843,-0.0005340882,1.4941159e-05,62,0.3163265306122449,0.9751161336898804,0.8818683624267578,0.8288270831108093,0.09324777126312256,0.14628905057907104,False,False,False,0.09562734944223421,0.15002218251225846
sample_16,0,-0.008463898,0.010233854,-0.00053507235,7.13078e-05,67,0.34183673469387754,0.981903612613678,0.740546703338623,0.6476997137069702,0.24135690927505493,0.33420389890670776,False,False,False,0.24580509346798263,0.3403632440226061
sample_17,0,-0.010684406,0.012246854,-0.000701206,3.1184598e-05,62,0.3163265306122449,0.9878765344619751,0.6904757618904114,0.9117660522460938,0.2974007725715637,0.07611048221588135,False,False,False,0.3010505485217709,0.07704452890697847
sample_18,0,-0.010418826,0.013225152,-0.00061937835,-0.00019948158,55,0.28061224489795916,0.9874753355979919,0.7864843010902405,0.8379850387573242,0.20099103450775146,0.14949029684066772,False,False,False,0.20354030856480684,0.1513863601971789
sample_19,0,-0.013810512,0.011414074,-0.0005732117,-0.00015280893,58,0.29591836734693877,0.984174907207489,0.7088380455970764,0.9892035126686096,0.2753368616104126,-0.0050286054611206055,True,True,True,0.2797641553285046,-0.005109463190225849
sample_20,0,-0.014276834,0.012876733,-0.0004071515,-8.890172e-06,62,0.3163265306122449,0.9848029017448425,0.5790746808052063,0.9396171569824219,0.40572822093963623,0.045185744762420654,True,True,True,0.41198926223793597,0.04588303373432591
sample_21,0,-0.019853842,0.01903783,-0.00019238087,-9.302844e-05,60,0.30612244897959184,0.9853261709213257,0.7459900379180908,0.9897848963737488,0.23933613300323486,-0.004458725452423096,True,True,True,0.24290041213402916,-0.00452512638353448
sample_22,0,-0.019427218,0.02777546,4.0509054e-05,-0.00015304136,58,0.29591836734693877,0.9843107461929321,0.893902599811554,0.8811995983123779,0.09040814638137817,0.1031111478805542,True,True,True,0.09184919166132675,0.10475467049340093
sample_23,0,-0.035700765,0.03861138,-7.929271e-05,-0.00014409478,59,0.3010204081632653,0.9813584685325623,0.8766220808029175,0.8408454656600952,0.10473638772964478,0.14051300287246704,True,True,True,0.10672592236989448,0.14318213718844033
sample_24,0,-0.044203743,0.048201554,-0.00016631403,-0.00021557731,56,0.2857142857142857,0.9847415089607239,0.8815630078315735,0.5181031227111816,0.10317850112915039,0.46663838624954224,True,True,True,0.10477724376424721,0.47386891077844673
sample_25,0,-0.030250859,0.04166954,-0.00017894954,-0.00020648455,57,0.29081632653061223,0.9918248057365417,0.9670447111129761,0.6442838311195374,0.024780094623565674,0.3475409746170044,True,True,True,0.024984346509829083,0.3504056085378063
sample_26,0,-0.013067663,0.028542833,-0.00025179944,-0.0003941338,55,0.28061224489795916,0.9949054718017578,0.987470805644989,0.968296229839325,0.007434666156768799,0.02660924196243286,True,True,True,0.007472736222170673,0.02674549765440927
sample_27,0,-0.034848172,0.03695587,-0.0010216134,-0.0011807741,52,0.2653061224489796,0.9915816187858582,0.7929598689079285,0.9757722616195679,0.1986217498779297,0.015809357166290283,True,True,True,0.20030801914332785,0.015943576269241505
sample_28,0,-0.050522253,0.06170506,-0.0028562294,-0.0020684232,52,0.2653061224489796,0.8609988689422607,0.6570373773574829,0.9912638664245605,0.20396149158477783,-0.1302649974822998,True,True,True,0.23688938387961536,-0.15129520163287866
sample_29,0,-0.042311095,0.040366635,-0.0037596636,-0.0045053717,48,0.24489795918367346,0.7585791349411011,0.7064881920814514,0.9773176908493042,0.05209094285964966,-0.21873855590820312,True,True,True,0.06866909523380733,-0.28835298234927964
sample_30,0,-0.026597328,0.034879487,-0.0020633356,-0.0026022834,44,0.22448979591836735,0.8624705076217651,0.9399539828300476,0.9980642199516296,-0.07748347520828247,-0.1355937123298645,True,True,True,-0.08983898524477164,-0.15721547708774394
sample_31,0,-0.011550231,0.018443158,-0.0008863682,-0.001235402,43,0.2193877551020408,0.9292834997177124,0.8517391085624695,0.893006443977356,0.07754439115524292,0.036277055740356445,True,True,True,0.08344535459716923,0.039037662620046834
sample_32,0,-0.009651413,0.016868234,-0.0005803935,-0.0009512922,43,0.2193877551020408,0.9352915287017822,0.8980327844619751,0.9900642037391663,0.03725874423980713,-0.05477267503738403,True,True,True,0.039836503481993024,-0.05856214170293026
sample_33,0,-0.0117849475,0.015827157,-0.00021039972,-0.000749535,49,0.25,0.9522311687469482,0.9917286038398743,0.8779786229133606,-0.039497435092926025,0.07425254583358765,True,True,True,-0.04147883034001202,0.07797743685632283
sample_34,0,-0.020125005,0.028083881,-0.00012632049,-0.00061140617,49,0.25,0.9630082845687866,0.43947499990463257,0.9847975373268127,0.523533284664154,-0.021789252758026123,False,True,False,0.5436435937813147,-0.02262623604300856
sample_35,0,-0.03528135,0.05678732,3.477394e-05,-0.00018673297,57,0.29081632653061223,0.9604357481002808,0.750493586063385,0.9865744709968567,0.20994216203689575,-0.026138722896575928,False,False,False,0.2185905329452349,-0.027215483126568022
sample_36,0,-0.038254526,0.0774693,0.00049060484,0.00015014745,65,0.33163265306122447,0.9643716216087341,0.6287274360656738,0.9955708384513855,0.3356441855430603,-0.031199216842651367,False,False,False,0.348044444716394,-0.03235186119496738
sample_37,0,-0.05482574,0.06608094,-0.0003291134,-0.00031876247,58,0.29591836734693877,0.9761723279953003,0.19494539499282837,0.6552554965019226,0.7812269330024719,0.3209168314933777,False,True,False,0.8002961266140635,0.32875018302600634
sample_38,0,-0.050400894,0.06457789,-2.7392307e-05,-0.0007891036,58,0.29591836734693877,0.9840695261955261,0.9734414219856262,0.9842249155044556,0.010628104209899902,-0.00015538930892944336,True,True,True,0.010800155809101023,-0.00015790480732615314
sample_39,0,-0.083453275,0.067182556,0.00022970483,-1.7982626e-05,62,0.3163265306122449,0.9663159251213074,0.9856371283531189,0.9637045860290527,-0.019321203231811523,0.0026113390922546387,True,True,True,-0.019994706420041683,0.002702365783661096
sample_40,0,-0.104241654,0.050320614,0.00017551846,0.00031739863,64,0.32653061224489793,0.8785355687141418,0.1004871055483818,0.2775690257549286,0.77804846316576,0.6009665429592133,True,False,False,0.8856197641542749,0.684054879916599
sample_41,0,-0.122951336,0.031840403,0.00067975547,0.0004776983,71,0.3622448979591837,0.7037225365638733,0.7114283442497253,0.7646410465240479,-0.007705807685852051,-0.06091850996017456,True,True,True,-0.010950065239459095,-0.0865660921669876
sample_42,0,-0.116873756,0.037102792,0.0011834833,0.0011702384,76,0.3877551020408163,0.5484141707420349,0.7269923090934753,0.08686980605125427,-0.17857813835144043,0.46154436469078064,True,True,False,-0.3256264113485876,0.8415981739973739
sample_43,1,-0.053783268,0.14079729,-0.0013733312,-0.0012014156,49,0.25,0.6718763709068298,0.5497009754180908,0.03369874507188797,0.12217539548873901,0.6381776258349419,False,False,True,0.1818420780654024,0.9498438306047214
sample_44,1,-0.08477048,0.19167759,-0.0012349755,-0.000454941,52,0.2653061224489796,0.6508020758628845,0.5310155749320984,0.15765364468097687,0.11978650093078613,0.49314843118190765,False,False,True,0.18405980154867174,0.7577548527761727
sample_45,0,-0.05076117,0.053782504,0.0012201942,0.00043327024,80,0.40816326530612246,0.7189673185348511,0.8883453607559204,0.2875857949256897,-0.16937804222106934,0.4313815236091614,True,True,False,-0.23558517592459793,0.6000015751595678
sample_46,0,-0.0229736,0.03581586,0.0010989577,0.0004009307,75,0.3826530612244898,0.9445400238037109,0.9727027416229248,0.9280314445495605,-0.028162717819213867,0.01650857925415039,True,True,True,-0.029816330816561022,0.017477903358366433
sample_47,0,-0.012236453,0.017672103,0.0005322179,0.00014987835,67,0.34183673469387754,0.9849464893341064,0.9806458950042725,0.9333836436271667,0.004300594329833984,0.0515628457069397,True,True,True,0.004366322816929365,0.052350910699524224
sample_48,0,-0.00838517,0.009869213,0.00027961156,2.9380033e-05,65,0.33163265306122447,0.9917295575141907,0.982079267501831,0.8126102685928345,0.00965029001235962,0.1791192889213562,True,True,True,0.009730767767523692,0.18061303866986256
sample_49,0,-0.0073547983,0.010852032,0.00022747013,2.1366945e-05,66,0.336734693877551,0.9933817386627197,0.990270733833313,0.9053170680999756,0.0031110048294067383,0.08806467056274414,True,True,True,0.0031317314465582396,0.08865138862054772
sample_50,0,-0.0076272166,0.015844407,0.00019817255,-7.057097e-06,61,0.3112244897959184,0.993155300617218,0.9965140223503113,0.9614546298980713,-0.0033587217330932617,0.03170067071914673,False,False,False,-0.0033818696139525316,0.03191914768963691
sample_51,0,-0.008791771,0.023973553,0.00023075345,-1.3692961e-06,62,0.3163265306122449,0.9924168586730957,0.9467183351516724,0.8895094394683838,0.04569852352142334,0.10290741920471191,False,False,False,0.046047709812713424,0.1036937435165134
sample_52,0,-0.09622704,0.049976863,0.00090718665,0.00011919542,64,0.32653061224489793,0.9673242568969727,0.480383962392807,0.935834527015686,0.48694029450416565,0.03148972988128662,False,True,False,0.5033889009112572,0.032553437646959074
sample_53,1,-0.08000517,0.11001861,-0.001216434,5.7354555e-07,62,0.3163265306122449,0.7856607437133789,0.7328218817710876,0.9703131914138794,0.05283886194229126,-0.1846524477005005,True,True,True,0.06725404363790853,-0.23502822201317028
sample_54,1,-0.051656026,0.0516658,-0.00090183195,2.8769682e-05,63,0.32142857142857145,0.941691517829895,0.9777422547340393,0.9822818040847778,-0.03605073690414429,-0.04059028625488281,True,True,True,-0.03828295808294241,-0.04310359123593056
sample_55,0,-0.037844677,0.0075220102,-0.0004562861,0.00011758901,64,0.32653061224489793,0.9900844097137451,0.9732658863067627,0.9860479831695557,0.016818523406982422,0.004036426544189453,True,True,True,0.016986959133964166,0.00407685092764613
sample_56,0,-0.050424855,0.014192002,-0.0012731116,-0.00086331624,54,0.2755102040816326,0.986872673034668,0.9673966765403748,0.913245439529419,0.019475996494293213,0.07362723350524902,True,True,True,0.01973506514716214,0.07460661898646226
sample_57,0,-0.05962966,0.014676715,-0.0013027986,-0.00065231044,47,0.23979591836734693,0.9888690710067749,0.8865146636962891,0.9832806587219238,0.10235440731048584,0.005588412284851074,True,True,True,0.10350653115915341,0.005651316689641704
sample_58,0,-0.06113034,0.02850254,-0.0013469026,-0.00049930124,52,0.2653061224489796,0.9824774861335754,0.9382662773132324,0.5606359839439392,0.04421120882034302,0.42184150218963623,True,True,True,0.04499971698520139,0.42936505736100256
sample_59,0,-0.10408719,0.042261604,-0.0019394014,-0.0005255494,58,0.29591836734693877,0.9056721329689026,0.7876259088516235,0.8237805366516113,0.11804622411727905,0.08189159631729126,True,True,True,0.13034101394983777,0.09042079725787822
sample_60,0,-0.09839093,0.055458274,1.9275717e-06,0.0009948465,73,0.37244897959183676,0.7157335877418518,0.943598210811615,0.657483696937561,-0.22786462306976318,0.05824989080429077,True,True,True,-0.31836513889012646,0.0813848781193431
sample_61,1,-0.060309924,0.10610591,-0.00057381124,-0.0009367499,49,0.25,0.5488517880439758,0.46122485399246216,0.7813687324523926,0.08762693405151367,-0.23251694440841675,False,True,False,0.15965500333669808,-0.4236425014430065
sample_62,1,-0.10851971,0.15878871,0.0006497312,-0.0005348324,54,0.2755102040816326,0.8212484121322632,0.46796026825904846,0.7369635105133057,0.3532881438732147,0.08428490161895752,False,True,False,0.43018426416916733,0.10263021562516375
sample_63,1,-0.07740764,0.12459404,0.0009724747,-0.0006284063,57,0.29081632653061223,0.8860809206962585,0.734245777130127,0.03699950873851776,0.1518351435661316,0.8490814119577408,False,False,True,0.17135584348980634,0.9582436458405577
sample_64,1,-0.107228875,0.15943383,0.0010100995,-0.00075210724,58,0.29591836734693877,0.7497296333312988,0.2916823625564575,0.486447274684906,0.4580472707748413,0.2632823586463928,False,True,True,0.6109499350313585,0.35116973765134707
sample_65,1,-0.07562463,0.11495697,0.00079656893,-0.0006482677,56,0.2857142857142857,0.6473330855369568,0.14704032242298126,0.7941567897796631,0.5002927631139755,-0.1468237042427063,False,True,False,0.7728521441152468,-0.22681322417023903
sample_66,0,-0.07732309,0.07703094,-0.00018739905,0.0008796285,76,0.3877551020408163,0.6125207543373108,0.4783420264720917,0.8579196333885193,0.13417872786521912,-0.2453988790512085,True,False,True,0.21905988803659027,-0.40063765564434917
sample_67,0,-0.046865795,0.108635955,0.00048621214,0.00077914656,78,0.3979591836734694,0.9039328694343567,0.9555193185806274,0.9221916794776917,-0.05158644914627075,-0.01825881004333496,True,True,True,-0.05706889404138096,-0.02019929870982627
sample_68,0,-0.0116456235,0.049477804,0.00034157585,7.07164e-05,65,0.33163265306122447,0.982799232006073,0.9871525168418884,0.9798113703727722,-0.00435328483581543,0.0029878616333007812,True,True,True,-0.0044294752112591495,0.003040154627717819
sample_69,0,-0.015624232,0.06391138,0.00024846458,-2.9651637e-05,62,0.3163265306122449,0.9855281710624695,0.9828467965126038,0.9956732392311096,0.0026813745498657227,-0.010145068168640137,True,True,True,0.002720748760509819,-0.010294041780361318
sample_70,0,-0.05202566,0.14064334,0.0006972065,-0.00020996516,58,0.29591836734693877,0.9537217020988464,0.9844560623168945,0.9540120363235474,-0.030734360218048096,-0.00029033422470092773,True,True,True,-0.03222571128497053,-0.0003044223740132912
sample_71,0,-0.069656104,0.16905533,0.0008649978,-0.0002391959,60,0.30612244897959184,0.900235652923584,0.961658775806427,0.9853223562240601,-0.06142312288284302,-0.08508670330047607,True,True,True,-0.06823004919141643,-0.09451603368979057
sample_72,0,-0.17513841,0.21193627,-0.000665259,0.00045432357,65,0.33163265306122447,0.6783255934715271,0.9280497431755066,0.9154379367828369,-0.2497241497039795,-0.23711234331130981,True,True,True,-0.36814791024756127,-0.3495553545279324
