,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.11041767246213616,0.07113063355793282,0.0011286676692009406,0.0007318798785567606,92,0.46938775510204084,0.9500957131385803,0.6908410787582397,0.810191810131073,0.2592546343803406,0.13990390300750732,True,True,True,0.2728721230873777,0.1472524305423332
sample_1,0,-0.11765769953921323,0.05682400626039295,0.0009316908628212087,0.0005343500081839961,91,0.4642857142857143,0.946395754814148,0.7290734648704529,0.9695176482200623,0.21732228994369507,-0.023121893405914307,True,True,True,0.22963151391816267,-0.024431526967758806
sample_2,0,-0.08294696455671675,0.06527587964003849,0.0010607176966434984,0.0006630804147911963,96,0.4897959183673469,0.9427314400672913,0.849612295627594,0.9693595767021179,0.09311914443969727,-0.02662813663482666,True,True,True,0.09877589786657641,-0.028245728850335116
sample_3,0,-0.12277200274962266,0.08082201438209563,0.0010231723947410887,0.0011297015367181347,94,0.47959183673469385,0.9480113387107849,0.5646348595619202,0.9255606532096863,0.38337647914886475,0.022450685501098633,True,True,True,0.40440073182059644,0.023681874450604844
sample_4,0,-0.1516264679909823,0.11125432834903613,0.0009764836358491459,0.0012646604010993223,94,0.47959183673469385,0.9471681714057922,0.9033430814743042,0.8987922668457031,0.04382508993148804,0.04837590456008911,True,True,True,0.04626959736879946,0.05107425061411146
sample_5,0,-0.13999509502417187,0.08420513641246756,0.0010937303342863885,0.0004972927343871246,89,0.45408163265306123,0.966270387172699,0.886012077331543,0.9541139602661133,0.080258309841156,0.012156426906585693,True,True,True,0.08305988769457306,0.01258077145689554
sample_6,0,-0.11680918509659169,0.08395761170074052,0.0011644371918839646,0.00020583350809425733,84,0.42857142857142855,0.9871774911880493,0.7668484449386597,0.7028087973594666,0.22032904624938965,0.28436869382858276,True,True,True,0.22319091370714686,0.28806237618561426
sample_7,0,-0.10758960663552913,0.07870847248532782,0.0013029771140264307,0.0003394999653835121,86,0.4387755102040816,0.9858697652816772,0.8955643773078918,0.8509932160377502,0.0903053879737854,0.134876549243927,True,True,True,0.09159971342460618,0.13680970245130789
sample_8,0,-0.09194750795138974,0.0790992857187315,0.0010290077225388237,0.00039716921672151764,89,0.45408163265306123,0.9499373435974121,0.8174012303352356,0.9474058747291565,0.1325361132621765,0.0025314688682556152,True,True,True,0.1395209001472269,0.002664879831620204
sample_9,0,-0.09002773978261686,0.09264975357724642,0.0008377620770312992,0.0005868210653139073,92,0.46938775510204084,0.908511757850647,0.5921100378036499,0.971696674823761,0.31640172004699707,-0.06318491697311401,True,True,True,0.34826375917857005,-0.06954771518048
sample_10,0,-0.11181390042045562,0.10874328651595724,-0.00020837956515618465,0.001002923783539815,93,0.4744897959183674,0.7029452919960022,0.7316581606864929,0.9745168685913086,-0.028712868690490723,-0.2715715765953064,True,True,True,-0.04084651966152441,-0.3863338721910821
sample_11,0,-0.04797850570668668,0.06622774025351034,0.0007414354524531325,0.0006617502058242599,96,0.4897959183673469,0.8905636072158813,0.8603736758232117,0.7381914258003235,0.030189931392669678,0.15237218141555786,True,True,True,0.033899803616555535,0.17109634862793283
