,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.058538694,0.026832275,-0.002266928,-0.00010651487,50,0.25510204081632654,0.9500957131385803,0.9097537994384766,0.9919913411140442,0.04034191370010376,-0.04189562797546387,True,True,True,0.04246089435225092,-0.044096218303168996
sample_1,0,-0.030669639,0.0077575706,-0.0017220938,-0.00013121263,51,0.2602040816326531,0.946395754814148,0.7855210900306702,0.9867814183235168,0.16087466478347778,-0.040385663509368896,True,True,True,0.16998667202926132,-0.042673124117404544
sample_2,0,-0.025162198,0.0064410674,-0.0013075296,-0.000112187285,49,0.25,0.9427314400672913,0.8564725518226624,0.9717888832092285,0.0862588882446289,-0.029057443141937256,True,True,True,0.09149889839090529,-0.030822609607528487
sample_3,0,-0.026940571,0.01098785,-0.0012350334,-7.834498e-05,51,0.2602040816326531,0.9480113387107849,0.6223182678222656,0.9016881585121155,0.3256930708885193,0.046323180198669434,True,True,True,0.34355398252032965,0.04886352969328936
sample_4,0,-0.028170204,0.01356503,-0.001464557,0.00015983975,54,0.2755102040816326,0.9471681714057922,0.7968127727508545,0.8936036825180054,0.15035539865493774,0.053564488887786865,True,True,True,0.15874203039548873,0.05655224753623863
sample_5,0,-0.03147028,0.07248621,-0.0017577751,-0.00044009142,42,0.21428571428571427,0.966270387172699,0.5280457735061646,0.931648313999176,0.4382246136665344,0.03462207317352295,True,True,True,0.4535217258895586,0.035830626326888604
sample_6,0,-0.019787591,0.06364672,-0.0013883496,-0.00054820545,47,0.23979591836734693,0.9871774911880493,0.8782767057418823,0.9921101927757263,0.10890078544616699,-0.004932701587677002,True,True,True,0.110315304409045,-0.004996772750299026
sample_7,0,-0.018635591,0.0886915,-0.0010496667,-0.00047149975,49,0.25,0.9858697652816772,0.6424667239189148,0.9913995265960693,0.34340304136276245,-0.00552976131439209,True,True,True,0.3483249547313658,-0.005609018056063579
sample_8,0,-0.023386393,0.12598468,-0.0007421545,-0.0006051673,45,0.22959183673469388,0.9499373435974121,0.9078386425971985,0.9353863000869751,0.04209870100021362,0.014551043510437012,True,True,True,0.04431734501644695,0.015317898184034139
sample_9,0,-0.028829824,0.1345958,-0.0009554702,-0.00081052806,44,0.22448979591836735,0.908511757850647,0.6630284190177917,0.930314838886261,0.24548333883285522,-0.021803081035614014,True,True,True,0.2702038104752971,-0.023998677889646297
sample_10,0,-0.07609948,0.17254835,-0.0026412623,-0.0011581774,35,0.17857142857142858,0.7029452919960022,0.6685171723365784,0.8770591020584106,0.03442811965942383,-0.17411381006240845,True,True,True,0.04897695461003191,-0.24769183611432263
sample_11,0,-0.03739837,0.09405354,-0.0014107443,-0.0008011224,39,0.1989795918367347,0.8905636072158813,0.7756075263023376,0.9549381136894226,0.1149560809135437,-0.06437450647354126,True,True,True,0.12908239229865276,-0.07228513039601027
sample_12,0,-0.031500705,0.041621484,-0.0013703047,-0.0005476405,46,0.23469387755102042,0.9049097299575806,0.7815852761268616,0.9729507565498352,0.123324453830719,-0.06804102659225464,False,False,False,0.1362837084716727,-0.07519095478777114
sample_13,0,-0.017195998,0.018890841,-0.00086943776,-0.00020270667,50,0.25510204081632654,0.9480711221694946,0.7439420223236084,0.8866232633590698,0.20412909984588623,0.061447858810424805,False,False,False,0.2153099014120086,0.0648135539344476
sample_14,0,-0.012472365,0.011557087,-0.0005655077,-0.00023193813,45,0.22959183673469388,0.9666828513145447,0.9642104506492615,0.8607529997825623,0.002472400665283203,0.10592985153198242,False,False,False,0.002557613039189747,0.10958077035082768
sample_15,0,-0.009401714,0.01012843,-0.0005340882,1.4941159e-05,52,0.2653061224489796,0.9751161336898804,0.46016624569892883,0.9469055533409119,0.5149498879909515,0.028210580348968506,False,True,False,0.5280908295941731,0.028930482610536334
sample_16,0,-0.008463898,0.010233854,-0.00053507235,7.13078e-05,56,0.2857142857142857,0.981903612613678,0.8253286480903625,0.659261167049408,0.15657496452331543,0.32264244556427,False,False,False,0.1594606257803011,0.3285887142277081
sample_17,0,-0.010684406,0.012246854,-0.000701206,3.1184598e-05,52,0.2653061224489796,0.9878765344619751,0.7189517021179199,0.9335429668426514,0.2689248323440552,0.05433356761932373,False,False,False,0.27222514450200913,0.055000362620127724
sample_18,0,-0.010418826,0.013225152,-0.00061937835,-0.00019948158,46,0.23469387755102042,0.9874753355979919,0.8228778839111328,0.9356900453567505,0.16459745168685913,0.051785290241241455,False,False,False,0.16668512696287524,0.052442110070406465
sample_19,0,-0.013810512,0.011414074,-0.0005732117,-0.00015280893,49,0.25,0.984174907207489,0.7338871955871582,0.8511269092559814,0.2502877116203308,0.13304799795150757,True,True,True,0.25431222619818716,0.13518735031460996
sample_20,0,-0.014276834,0.012876733,-0.0004071515,-8.890172e-06,52,0.2653061224489796,0.9848029017448425,0.8163650631904602,0.9248560667037964,0.16843783855438232,0.05994683504104614,True,True,True,0.17103710626354726,0.06087191146049046
sample_21,0,-0.019853842,0.01903783,-0.00019238087,-9.302844e-05,51,0.2602040816326531,0.9853261709213257,0.7555296421051025,0.956076979637146,0.22979652881622314,0.029249191284179688,True,True,True,0.23321874075602064,0.029684780682147454
sample_22,0,-0.019427218,0.02777546,4.0509054e-05,-0.00015304136,49,0.25,0.9843107461929321,0.9008634686470032,0.9872756600379944,0.08344727754592896,-0.002964913845062256,True,True,True,0.08477737124041586,-0.003012172585263141
sample_23,0,-0.035700765,0.03861138,-7.929271e-05,-0.00014409478,50,0.25510204081632654,0.9813584685325623,0.848028838634491,0.9948137998580933,0.1333296298980713,-0.013455331325531006,True,True,True,0.13586231145224717,-0.013710923945712654
sample_24,0,-0.044203743,0.048201554,-0.00016631403,-0.00021557731,47,0.23979591836734693,0.9847415089607239,0.3073641061782837,0.7581499218940735,0.6773774027824402,0.2265915870666504,True,False,True,0.6878733115427728,0.23010260561250284
sample_25,0,-0.030250859,0.04166954,-0.00017894954,-0.00020648455,48,0.24489795918367346,0.9918248057365417,0.849341869354248,0.9948263764381409,0.1424829363822937,-0.003001570701599121,True,True,True,0.14365736323410871,-0.003026311385073815
sample_26,0,-0.013067663,0.028542833,-0.00025179944,-0.0003941338,46,0.23469387755102042,0.9949054718017578,0.8457518815994263,0.9926512837409973,0.14915359020233154,0.002254188060760498,True,True,True,0.14991734836096215,0.002265730890672658
sample_27,0,-0.034848172,0.03695587,-0.0010216134,-0.0011807741,44,0.22448979591836735,0.9915816187858582,0.965514600276947,0.9845855832099915,0.026067018508911133,0.006996035575866699,True,True,True,0.026288323638783147,0.00705543088266702
sample_28,0,-0.050522253,0.06170506,-0.0028562294,-0.0020684232,44,0.22448979591836735,0.8609988689422607,0.9525032043457031,0.9551225304603577,-0.09150433540344238,-0.09412366151809692,True,True,True,-0.10627695192661019,-0.10931914653236197
sample_29,0,-0.042311095,0.040366635,-0.0037596636,-0.0045053717,40,0.20408163265306123,0.7585791349411011,0.6666182279586792,0.9770070314407349,0.09196090698242188,-0.2184278964996338,True,True,True,0.12122783602473071,-0.287943454332676
sample_30,0,-0.026597328,0.034879487,-0.0020633356,-0.0026022834,37,0.18877551020408162,0.8624705076217651,0.7547768950462341,0.9900683760643005,0.107693612575531,-0.1275978684425354,True,True,True,0.12486642919824899,-0.14794461644187978
sample_31,0,-0.011550231,0.018443158,-0.0008863682,-0.001235402,36,0.1836734693877551,0.9292834997177124,0.7861682176589966,0.9799296259880066,0.14311528205871582,-0.05064612627029419,True,True,True,0.15400605100831966,-0.05450018889357114
sample_32,0,-0.009651413,0.016868234,-0.0005803935,-0.0009512922,36,0.1836734693877551,0.9352915287017822,0.950518786907196,0.9385612607002258,-0.015227258205413818,-0.0032697319984436035,True,True,True,-0.016280761386291816,-0.0034959495495293404
sample_33,0,-0.0117849475,0.015827157,-0.00021039972,-0.000749535,41,0.20918367346938777,0.9522311687469482,0.8078746199607849,0.9897366762161255,0.14435654878616333,-0.037505507469177246,True,True,True,0.1515982185041514,-0.039386977343464996
sample_34,0,-0.020125005,0.028083881,-0.00012632049,-0.00061140617,41,0.20918367346938777,0.9630082845687866,0.9187913537025452,0.5719814896583557,0.044216930866241455,0.3910267949104309,False,False,False,0.045915421055843564,0.4060471765157492
sample_35,0,-0.03528135,0.05678732,3.477394e-05,-0.00018673297,48,0.24489795918367346,0.9604357481002808,0.6896358728408813,0.9788863658905029,0.2707998752593994,-0.018450617790222168,False,False,False,0.281955222715351,-0.019210673724626613
sample_36,0,-0.038254526,0.0774693,0.00049060484,0.00015014745,55,0.28061224489795916,0.9643716216087341,0.4577750265598297,0.9886230826377869,0.5065965950489044,-0.024251461029052734,False,True,False,0.5253126322856909,-0.025147422928722452
sample_37,0,-0.05482574,0.06608094,-0.0003291134,-0.00031876247,49,0.25,0.9761723279953003,0.28703805804252625,0.9877291917800903,0.689134269952774,-0.011556863784790039,False,True,False,0.7059555471808988,-0.011838958607363514
sample_38,0,-0.050400894,0.06457789,-2.7392307e-05,-0.0007891036,49,0.25,0.9840695261955261,0.8104299306869507,0.9972946047782898,0.17363959550857544,-0.013225078582763672,True,True,True,0.17645053615253883,-0.013439170943431859
sample_39,0,-0.083453275,0.067182556,0.00022970483,-1.7982626e-05,52,0.2653061224489796,0.9663159251213074,0.3113735020160675,0.7475212812423706,0.6549424231052399,0.21879464387893677,True,False,True,0.6777725649331724,0.2264214406395819
sample_40,0,-0.104241654,0.050320614,0.00017551846,0.00031739863,54,0.2755102040816326,0.8785355687141418,0.8851426243782043,0.7942907810211182,-0.0066070556640625,0.08424478769302368,True,True,True,-0.007520532917902048,0.09589229018504916
