,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.026691467,0.03871284,-0.0016129927,-0.0017721064,63,0.32142857142857145,0.9500957131385803,0.9016132354736328,0.966180145740509,0.04848247766494751,-0.01608443260192871,True,True,True,0.05102904580506815,-0.016929276050298994
sample_1,0,-0.043124188,0.16441028,0.0049873753,0.002027182,98,0.5,0.946395754814148,0.45762699842453003,0.978251576423645,0.4887687563896179,-0.03185582160949707,True,False,True,0.5164528199786798,-0.033660148460569625
sample_2,0,-0.09451653,0.17808184,0.0013599511,0.000113335,88,0.4489795918367347,0.9427314400672913,0.690695583820343,0.9876349568367004,0.25203585624694824,-0.04490351676940918,True,True,True,0.2673463995525154,-0.04763129228638435
sample_3,0,-0.081370756,0.0612202,-0.0011310513,0.0003094297,90,0.45918367346938777,0.9480113387107849,0.8883785009384155,0.9539486765861511,0.059632837772369385,-0.005937337875366211,True,True,True,0.06290308494987516,-0.006262939727535841
sample_4,0,-0.011091115,0.010378276,-0.000119359305,0.00024257819,100,0.5102040816326531,0.9471681714057922,0.2569124102592468,0.9491445422172546,0.6902557611465454,-0.0019763708114624023,True,False,True,0.7287573442444376,-0.0020866102463399524
sample_5,0,-0.0182799,0.042939212,0.0012725716,0.00088529615,98,0.5,0.966270387172699,0.6386101245880127,0.7977489829063416,0.3276602625846863,0.16852140426635742,True,True,True,0.3390979035830935,0.17440398309157543
sample_6,0,-0.0785138,0.23246852,0.0021426547,0.0009182556,91,0.4642857142857143,0.9871774911880493,0.9439519047737122,0.9326629042625427,0.04322558641433716,0.05451458692550659,True,True,True,0.04378704620008707,0.05522268022936719
sample_7,0,-0.17026928,0.23331003,0.007816196,0.0038609062,90,0.45918367346938777,0.9858697652816772,0.964743971824646,0.9887487888336182,0.02112579345703125,-0.002879023551940918,True,True,True,0.021428584384059396,-0.002920287905490579
sample_8,0,-0.012923061,0.06894708,-0.0006695798,-0.00104769,52,0.2653061224489796,0.9499373435974121,0.989866316318512,0.9627465605735779,-0.039928972721099854,-0.012809216976165771,True,True,True,-0.042033269867977674,-0.013484275634072111
sample_9,0,-0.140699,0.17859705,0.004230556,0.0016546063,89,0.45408163265306123,0.908511757850647,0.6090158820152283,0.7506548762321472,0.2994958758354187,0.15785688161849976,True,True,True,0.3296554758344181,0.17375326213934408
sample_10,0,-0.034227528,0.038112707,-0.0005111673,-0.0005233959,74,0.37755102040816324,0.7029452919960022,0.525078296661377,0.5067755579948425,0.17786699533462524,0.19616973400115967,True,True,True,0.25303106423769434,0.2790682806113386
sample_11,0,-0.02001675,0.045858413,0.0018730556,0.0002631232,86,0.4387755102040816,0.8905636072158813,0.9053695201873779,0.9482857584953308,-0.014805912971496582,-0.05772215127944946,True,True,True,-0.016625329006856086,-0.06481530438898458
sample_12,0,-0.03556792,0.05152623,-0.00014475161,-0.00014433463,80,0.40816326530612246,0.9049097299575806,0.8266922831535339,0.8179639577865601,0.07821744680404663,0.08694577217102051,False,False,False,0.08643673972619703,0.09608226024389888
sample_13,0,-0.07225289,0.06624519,-0.0008313484,0.00046889106,93,0.4744897959183674,0.9480711221694946,0.8602063059806824,0.8151909708976746,0.08786481618881226,0.13288015127182007,False,False,False,0.09267745228622619,0.1401584207814991
sample_14,0,-0.08398607,0.07989281,0.00188792,0.00036148253,91,0.4642857142857143,0.9666828513145447,0.6445668339729309,0.9417054653167725,0.32211601734161377,0.024977385997772217,False,False,False,0.33321788723528506,0.025838242567152912
sample_15,0,-0.13487041,0.16229723,0.0034128078,-0.0009866467,77,0.39285714285714285,0.9751161336898804,0.9668128490447998,0.7508893013000488,0.008303284645080566,0.22422683238983154,False,False,False,0.00851517512448552,0.22994884880157587
sample_16,0,-0.02600382,0.009124684,-0.0018074859,-0.00061990623,66,0.336734693877551,0.981903612613678,0.4688684046268463,0.964431881904602,0.5130352079868317,0.017471730709075928,False,True,False,0.5224903966095104,0.01779373299439121
sample_17,0,-0.014635505,0.026248386,0.0040072724,0.0040170215,120,0.6122448979591837,0.9878765344619751,0.6478151679039001,0.7926443815231323,0.34006136655807495,0.19523215293884277,False,False,False,0.34423468388514944,0.1976280902807066
sample_18,0,-0.051473524,0.10860502,0.00010394852,-0.00036116643,76,0.3877551020408163,0.9874753355979919,0.9427375793457031,0.9901164174079895,0.04473775625228882,-0.0026410818099975586,False,False,False,0.045305188534351275,-0.0026745800272552443
sample_19,0,-0.14160159,0.08600038,0.0027157546,0.0029721688,89,0.45408163265306123,0.984174907207489,0.7373440265655518,0.9551483988761902,0.24683088064193726,0.029026508331298828,True,True,True,0.25079981092212406,0.029493241616634008
sample_20,0,-0.056810673,0.029859532,-9.576049e-06,0.0005325259,95,0.4846938775510204,0.9848029017448425,0.8969283103942871,0.9036264419555664,0.08787459135055542,0.08117645978927612,True,True,True,0.08923063812551933,0.08242914358340156
sample_21,0,-0.10312935,0.07553096,0.0029954396,0.0056023337,107,0.5459183673469388,0.9853261709213257,0.9630313515663147,0.7041970491409302,0.022294819355010986,0.2811291217803955,True,True,True,0.02262684176364086,0.2853157970193025
sample_22,0,-0.05440706,0.05076569,0.005855248,0.004111721,101,0.5153061224489796,0.9843107461929321,0.9752282500267029,0.919580340385437,0.009082496166229248,0.06473040580749512,True,True,True,0.0092272650698553,0.06576216510675734
sample_23,0,-0.0841391,0.03868852,0.00073796563,0.00095886097,100,0.5102040816326531,0.9813584685325623,0.9719763398170471,0.9916701316833496,0.009382128715515137,-0.010311663150787354,True,True,True,0.00956034824822407,-0.010507539784322149
sample_24,0,-0.091765724,0.119994916,0.006052482,0.002736886,95,0.4846938775510204,0.9847415089607239,0.9415340423583984,0.7985594272613525,0.04320746660232544,0.18618208169937134,True,True,True,0.04387696284675328,0.1890669581866861
sample_25,0,-0.03709307,0.069010265,0.0021605177,0.0007614838,90,0.45918367346938777,0.9918248057365417,0.8663965463638306,0.848669707775116,0.12542825937271118,0.14315509796142578,True,True,True,0.12646211170284913,0.14433506515812233
sample_26,0,-0.023107333,0.045828383,0.003699611,0.0032342556,109,0.5561224489795918,0.9949054718017578,0.9935032725334167,0.8064019083976746,0.0014021992683410645,0.18850356340408325,True,True,True,0.0014093793913925352,0.18946881763822881
sample_27,0,-0.017462865,0.068249464,0.0017621994,0.00071419694,108,0.5510204081632653,0.9915816187858582,0.7692255973815918,0.988139271736145,0.22235602140426636,0.0034423470497131348,True,True,True,0.22424379112284284,0.0034715720667836862
sample_28,0,-0.05528387,0.04495292,-0.0022113365,-0.0008597103,76,0.3877551020408163,0.8609988689422607,0.8365750312805176,0.9914785027503967,0.024423837661743164,-0.130479633808136,True,True,True,0.028366863816845556,-0.1515444892145219
sample_29,0,-0.04055382,0.051763635,-0.0011058056,-0.00081790006,77,0.39285714285714285,0.7585791349411011,0.9318046569824219,0.9885585308074951,-0.1732255220413208,-0.22997939586639404,True,True,True,-0.22835524213933286,-0.30317126489941026
sample_30,0,-0.028020104,0.03032966,-0.00072232017,-0.00018462501,77,0.39285714285714285,0.8624705076217651,0.6535365581512451,0.9504274129867554,0.20893394947052002,-0.08795690536499023,True,True,True,0.24225054378572167,-0.10198250790920213
