,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.055556186,0.03825055,0.0017072319,-0.0005726144,65,0.33163265306122447,0.9500957131385803,0.9936835765838623,0.9133647680282593,-0.04358786344528198,0.036730945110321045,True,True,True,-0.045877339348571806,0.03866025770075598
sample_1,0,-0.012261033,0.025190277,0.0016883533,0.0017208346,86,0.4387755102040816,0.946395754814148,0.9712076783180237,0.9525930881500244,-0.024811923503875732,-0.006197333335876465,True,True,True,-0.026217281066257814,-0.006548352847476043
sample_2,0,-0.03369385,0.065629035,0.0016696581,0.00029595263,77,0.39285714285714285,0.9427314400672913,0.9649384021759033,0.9901379346847534,-0.02220696210861206,-0.04740649461746216,True,True,True,-0.023555979110049568,-0.05028631973287995
sample_3,0,-0.03900889,0.028771054,0.001696597,-0.0009406286,68,0.3469387755102041,0.9480113387107849,0.898102343082428,0.9062473773956299,0.049908995628356934,0.04176396131515503,True,True,True,0.05264599018006361,0.0440542845953198
sample_4,0,-0.015466391,0.012059854,0.0016922951,0.0026140963,107,0.5459183673469388,0.9471681714057922,0.9419679641723633,0.5365242958068848,0.005200207233428955,0.41064387559890747,True,True,True,0.005490268138667264,0.4335490655153958
sample_5,0,-0.018666321,0.040632397,0.0017897551,0.001699002,95,0.4846938775510204,0.966270387172699,0.5009058713912964,0.9900434017181396,0.4653645157814026,-0.023773014545440674,True,True,True,0.481609000916458,-0.024602859469801577
sample_6,0,-0.06949909,0.04389123,0.0018964242,0.0013767007,83,0.42346938775510207,0.9871774911880493,0.909082293510437,0.8761098980903625,0.0780951976776123,0.11106759309768677,True,True,True,0.07910958097679702,0.1125102568576792
sample_7,0,-0.06197906,0.033366546,0.0018897519,0.0036367038,98,0.5,0.9858697652816772,0.9573004841804504,0.9946238994598389,0.028569281101226807,-0.008754134178161621,True,True,True,0.028978757750080863,-0.00887960508217882
sample_8,0,-0.039876524,0.026675241,0.0017064237,0.0018755747,93,0.4744897959183674,0.9499373435974121,0.7519717812538147,0.9750632047653198,0.1979655623435974,-0.025125861167907715,True,True,True,0.20839854720723153,-0.026450019401022908
sample_9,0,-0.027454583,0.033686146,0.0014950673,0.0037283283,90,0.45918367346938777,0.908511757850647,0.9401286244392395,0.9777791500091553,-0.03161686658859253,-0.0692673921585083,True,True,True,-0.03480072361792166,-0.07624270303598578
sample_10,0,-0.0501431,0.079732746,0.0004462601,0.00019986842,76,0.3877551020408163,0.7029452919960022,0.9194290041923523,0.9558302164077759,-0.2164837121963501,-0.2528849244117737,True,True,True,-0.3079666578058272,-0.3597505058945781
sample_11,0,-0.053427525,0.04072263,0.0014034971,0.0024509726,96,0.4897959183673469,0.8905636072158813,0.9601746201515198,0.7764652967453003,-0.06961101293563843,0.11409831047058105,True,True,True,-0.07816512192010563,0.12811921523189135
