,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.055556186,0.03825055,0.0017072319,-0.0005726144,82,0.41836734693877553,0.9500957131385803,0.9911523461341858,0.9255226850509644,-0.04105663299560547,0.024573028087615967,True,True,True,-0.043213154662047164,0.025863739566238587
sample_1,0,-0.012261033,0.025190277,0.0016883533,0.0017208346,110,0.5612244897959183,0.946395754814148,0.9881352186203003,0.6229071021080017,-0.041739463806152344,0.32348865270614624,True,True,True,-0.04410360422036032,0.3418111831764002
sample_2,0,-0.03369385,0.065629035,0.0016696581,0.00029595263,97,0.49489795918367346,0.9427314400672913,0.9179068803787231,0.9415696859359741,0.024824559688568115,0.0011617541313171387,True,True,True,0.026332589148396455,0.00123232776795289
sample_3,0,-0.03900889,0.028771054,0.001696597,-0.0009406286,86,0.4387755102040816,0.9480113387107849,0.9505832195281982,0.8068045973777771,-0.00257188081741333,0.1412067413330078,True,True,True,-0.002712922000395976,0.1489504772432754
sample_4,0,-0.015466391,0.012059854,0.0016922951,0.0026140963,136,0.6938775510204082,0.9471681714057922,0.9048566818237305,0.490709125995636,0.04231148958206177,0.45645904541015625,True,True,False,0.04467157032870184,0.48191974687312095
sample_5,0,-0.018666321,0.040632397,0.0017897551,0.001699002,120,0.6122448979591837,0.966270387172699,0.8576530814170837,0.9543905258178711,0.10861730575561523,0.01187986135482788,True,True,True,0.11240881144399839,0.012294551827867022
sample_6,0,-0.06949909,0.04389123,0.0018964242,0.0013767007,105,0.5357142857142857,0.9871774911880493,0.7376878261566162,0.9568753838539124,0.2494896650314331,0.030302107334136963,True,True,True,0.2527303015501063,0.030695703259673145
sample_7,0,-0.06197906,0.033366546,0.0018897519,0.0036367038,125,0.6377551020408163,0.9858697652816772,0.8642469048500061,0.8962691426277161,0.12162286043167114,0.08960062265396118,True,True,True,0.12336605169844288,0.09088484687260998
sample_8,0,-0.039876524,0.026675241,0.0017064237,0.0018755747,118,0.6020408163265306,0.9499373435974121,0.9869418740272522,0.9700461626052856,-0.03700453042984009,-0.020108819007873535,True,True,True,-0.03895470651748878,-0.021168574057444094
sample_9,0,-0.027454583,0.033686146,0.0014950673,0.0037283283,114,0.5816326530612245,0.908511757850647,0.9534086585044861,0.882520854473114,-0.04489690065383911,0.02599090337753296,True,True,True,-0.04941807331151773,0.02860821904938481
sample_10,0,-0.0501431,0.079732746,0.0004462601,0.00019986842,96,0.4897959183673469,0.7029452919960022,0.737864077091217,0.945240318775177,-0.034918785095214844,-0.2422950267791748,True,True,True,-0.049674968298121035,-0.3446854677569315
sample_11,0,-0.053427525,0.04072263,0.0014034971,0.0024509726,122,0.6224489795918368,0.8905636072158813,0.6043989062309265,0.9958094358444214,0.28616470098495483,-0.10524582862854004,True,True,True,0.32132988443079924,-0.11817890128877388
sample_12,0,-0.036382448,0.042759072,0.0014766911,0.0017721318,113,0.576530612244898,0.9049097299575806,0.6375070214271545,0.9946728348731995,0.267402708530426,-0.0897631049156189,False,False,False,0.2955020812329657,-0.09919564564724784
sample_13,0,-0.056762293,0.04922067,0.0016969007,0.0010965634,99,0.5051020408163265,0.9480711221694946,0.7618165612220764,0.8311770558357239,0.1862545609474182,0.11689406633377075,False,False,False,0.19645631703369182,0.12329672700744135
sample_14,0,-0.040174916,0.016125526,0.0017918593,0.003756682,132,0.673469387755102,0.9666828513145447,0.9225179553031921,0.8188475370407104,0.04416489601135254,0.14783531427383423,False,False,False,0.04568705853351475,0.15293052325568848
sample_15,0,-0.02270319,0.03382985,0.0018348867,0.001313601,110,0.5612244897959183,0.9751161336898804,0.9053913354873657,0.8869999051094055,0.06972479820251465,0.08811622858047485,False,False,False,0.07150409658249944,0.09036485556550003
sample_16,0,-0.045872733,0.033591244,0.0018695162,0.00028808686,113,0.576530612244898,0.981903612613678,0.7558251619338989,0.9596413373947144,0.22607845067977905,0.022262275218963623,False,False,False,0.23024505437758053,0.02267256677028088
sample_17,0,-0.014973387,0.036420055,0.0018999903,0.00095555093,96,0.4897959183673469,0.9878765344619751,0.75214022397995,0.7505536675453186,0.23573631048202515,0.2373228669166565,False,False,False,0.23862932487855243,0.2402353519267558
sample_18,0,-0.021251943,0.018687544,0.0018979439,0.000898213,101,0.5153061224489796,0.9874753355979919,0.9742518067359924,0.6869133710861206,0.013223528861999512,0.30056196451187134,False,False,False,0.013391249771308619,0.3043741485754255
sample_19,0,-0.06256472,0.026294157,0.0018811048,0.0026157703,162,0.826530612244898,0.984174907207489,0.8665152788162231,0.670280933380127,0.11765962839126587,0.31389397382736206,True,True,True,0.11955154264714477,0.31894124868313195
sample_20,0,-0.03569111,0.031322647,0.001884309,0.0023079554,122,0.6224489795918368,0.9848029017448425,0.6865766048431396,0.7959784865379333,0.2982262969017029,0.18882441520690918,True,True,True,0.30282841000297117,0.1917382806979509
sample_21,0,-0.007699566,0.053297974,0.0018869787,0.0011331378,127,0.6479591836734694,0.9853261709213257,0.42010319232940674,0.5959302186965942,0.565222978591919,0.38939595222473145,True,False,True,0.5736404809621664,0.3951949757516622
sample_22,0,-0.013618933,0.019191816,0.0018817968,0.002194793,116,0.5918367346938775,0.9843107461929321,0.9524154663085938,0.8863330483436584,0.03189527988433838,0.09797769784927368,True,True,True,0.03240366927588807,0.09953939670802836
sample_23,0,-0.027034841,0.014562414,0.0018667354,0.003735376,125,0.6377551020408163,0.9813584685325623,0.9229415059089661,0.73713219165802,0.05841696262359619,0.24422627687454224,True,True,True,0.05952663017311892,0.24886551113145933
sample_24,0,-0.059646737,0.054914173,0.0018839957,0.0038431038,128,0.6530612244897959,0.9847415089607239,0.5399112701416016,0.3377789258956909,0.4448302388191223,0.646962583065033,True,True,False,0.45172284784520467,0.6569872166227908
sample_25,0,-0.07796838,0.026784223,0.0019201344,0.001490539,102,0.5204081632653061,0.9918248057365417,0.8431583642959595,0.9670413732528687,0.14866644144058228,0.024783432483673096,True,True,True,0.14989183632101305,0.024987711882511955
sample_26,0,-0.047665223,0.03204292,0.0019358527,0.0051736115,131,0.6683673469387755,0.9949054718017578,0.5371660590171814,0.9480446577072144,0.4577394127845764,0.04686081409454346,True,True,True,0.46008332023304455,0.04710077029698035
sample_27,0,-0.03692412,0.022877265,0.0019188934,0.0025220187,123,0.6275510204081632,0.9915816187858582,0.9693965315818787,0.8320948481559753,0.022185087203979492,0.1594867706298828,True,True,True,0.022373435311501655,0.160840789712466
sample_28,0,-0.06179287,0.028498381,0.0012526566,0.0053417603,115,0.5867346938775511,0.8609988689422607,0.975737988948822,0.47278454899787903,-0.11473912000656128,0.3882143199443817,True,True,False,-0.13326279992390533,0.45088830421032255
sample_29,0,-0.0629283,0.052004687,0.0007301055,0.0010143109,108,0.5510204081632653,0.7585791349411011,0.36518919467926025,0.6705958247184753,0.3933899402618408,0.08798331022262573,True,False,True,0.5185878732248351,0.11598435307538096
sample_30,0,-0.04262316,0.054419197,0.0012601644,0.00068199064,97,0.49489795918367346,0.8624705076217651,0.5563642978668213,0.981472373008728,0.30610620975494385,-0.11900186538696289,True,True,True,0.3549178865246325,-0.13797789528491441
sample_31,0,-0.10524549,0.05053399,0.0016010462,0.0031667328,107,0.5459183673469388,0.9292834997177124,0.9720674753189087,0.6611120700836182,-0.04278397560119629,0.26817142963409424,True,True,True,-0.04603974525986175,0.28857870576154254
sample_32,0,-0.06617459,0.017042734,0.0016316996,0.00406303,139,0.7091836734693877,0.9352915287017822,0.17333772778511047,0.9561803936958313,0.7619538009166718,-0.020888864994049072,True,False,True,0.8146698409364304,-0.022334068419333976
sample_33,0,-0.03786127,0.029590478,0.0017181254,0.0039672367,115,0.5867346938775511,0.9522311687469482,0.9282501935958862,0.9669113755226135,0.02398097515106201,-0.014680206775665283,True,True,True,0.025183984664794,-0.015416641733102617
sample_34,0,-0.032441672,0.0359752,0.0017731114,0.0025227135,109,0.5561224489795918,0.9630082845687866,0.9503670930862427,0.6157863140106201,0.012641191482543945,0.3472219705581665,False,False,False,0.013126773346715689,0.3605596920836924
sample_35,0,-0.024201157,0.027339602,0.0017599864,0.0008629268,97,0.49489795918367346,0.9604357481002808,0.7941710352897644,0.7914618849754333,0.16626471281051636,0.1689738631248474,False,False,False,0.17311383206985376,0.17593458329625247
sample_36,0,-0.02474017,0.054883324,0.001780067,0.00015405672,96,0.4897959183673469,0.9643716216087341,0.5460166335105896,0.7816983461380005,0.41835498809814453,0.18267327547073364,False,False,False,0.43381096946865566,0.1894220769022671
sample_37,0,-0.045781694,0.14716867,0.0018402745,0.00031057812,95,0.4846938775510204,0.9761723279953003,0.04707331955432892,0.8199098706245422,0.9290990084409714,0.15626245737075806,False,True,False,0.9517776542068138,0.16007671277843308
sample_38,0,-0.019328507,0.027401041,0.0018805667,0.0026756544,136,0.6938775510204082,0.9840695261955261,0.4140532910823822,0.9432833790779114,0.5700162351131439,0.040786147117614746,True,False,True,0.5792438643200974,0.04144640803510756
sample_39,0,-0.041623164,0.09595992,0.0017899874,0.0005394678,100,0.5102040816326531,0.9663159251213074,0.9541507363319397,0.8164318799972534,0.012165188789367676,0.14988404512405396,True,True,True,0.01258924589061337,0.1551087395203987
sample_40,0,-0.02819903,0.12087086,0.0013421284,-0.0013408314,79,0.4030612244897959,0.8785355687141418,0.5075432062149048,0.9094705581665039,0.37099236249923706,-0.03093498945236206,True,True,True,0.422284965698356,-0.035211994316450605
sample_41,0,-0.05216526,0.032431494,0.00045022368,0.0010769926,103,0.5255102040816326,0.7037225365638733,0.9483351707458496,0.5375562906265259,-0.24461263418197632,0.1661662459373474,True,True,True,-0.34759812493197606,0.2361246617860239
sample_42,0,-0.033316776,0.13719119,-0.00034216334,-0.0053515523,72,0.3673469387755102,0.5484141707420349,0.1502145230770111,0.8317460417747498,0.3981996476650238,-0.28333187103271484,True,False,True,0.7260929219356923,-0.5166384935847865
