,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.08623457,0.07755936,0.0020222845,0.00067495106,51,0.2602040816326531,0.9500957131385803,0.8335500955581665,0.9753974080085754,0.11654561758041382,-0.025301694869995117,True,True,True,0.12266723864631789,-0.026630679962140434
sample_1,0,-0.109585315,0.0661391,0.002003407,0.0005180872,50,0.25510204081632654,0.946395754814148,0.8493386507034302,0.9233061075210571,0.09705710411071777,0.02308964729309082,True,True,True,0.10255445844616846,0.024397454421829202
sample_2,0,-0.13191737,0.06369524,0.0019847117,0.0007692452,52,0.2653061224489796,0.9427314400672913,0.9408763647079468,0.8906697034835815,0.0018550753593444824,0.05206173658370972,True,True,True,0.001967766513878087,0.05522435592048739
sample_3,0,-0.114114605,0.057743367,0.00201165,0.0013225216,56,0.2857142857142857,0.9480113387107849,0.9461030960083008,0.9752578139305115,0.0019082427024841309,-0.027246475219726562,True,True,True,0.0020128901676209686,-0.02874066385828197
sample_4,0,-0.070626326,0.0528298,0.0020073485,0.0011514914,52,0.2653061224489796,0.9471681714057922,0.9747187495231628,0.8890970945358276,-0.027550578117370605,0.0580710768699646,True,True,True,-0.029087314110734827,0.061310207229382706
sample_5,0,-0.021905558,0.08228191,0.0021048086,0.0006120843,52,0.2653061224489796,0.966270387172699,0.9764710664749146,0.9897918701171875,-0.010200679302215576,-0.023521482944488525,True,True,True,-0.010556754545756802,-0.024342547652021332
sample_6,0,-0.022635683,0.09518852,0.0022114774,0.0007149303,51,0.2602040816326531,0.9871774911880493,0.9816870093345642,0.9947466254234314,0.005490481853485107,-0.00756913423538208,True,True,True,0.005561798058095325,-0.007667450182917736
sample_7,0,-0.024235617,0.085276164,0.0022048051,0.0006929779,52,0.2653061224489796,0.9858697652816772,0.916894793510437,0.9930151700973511,0.06897497177124023,-0.007145404815673828,True,True,True,0.06996357348633477,-0.007247818187864076
sample_8,0,-0.039911646,0.08569687,0.0020214766,0.00029581308,48,0.24489795918367346,0.9499373435974121,0.9768847227096558,0.991081714630127,-0.026947379112243652,-0.041144371032714844,True,True,True,-0.028367533178760975,-0.043312720896834245
sample_9,0,-0.051257636,0.1171137,0.001810121,0.00021881759,45,0.22959183673469388,0.908511757850647,0.9048970937728882,0.974266529083252,0.003614664077758789,-0.06575477123260498,True,True,True,0.003978665159282413,-0.07237635689841519
sample_10,0,-0.11404288,0.1297737,0.0007613133,6.0132144e-05,44,0.22448979591836735,0.7029452919960022,0.6955358982086182,0.8099150657653809,0.007409393787384033,-0.10696977376937866,True,True,True,0.010540498487933784,-0.15217368262847264
sample_11,0,-0.06544259,0.10782144,0.0017185494,0.00016623855,44,0.22448979591836735,0.8905636072158813,0.704123854637146,0.884792685508728,0.18643975257873535,0.00577092170715332,True,True,True,0.20935029353107232,0.006480078076842402
sample_12,0,-0.10351588,0.07323534,0.0017917439,0.00048624398,47,0.23979591836734693,0.9049097299575806,0.8924699425697327,0.8561795949935913,0.0124397873878479,0.04873013496398926,False,False,False,0.013746992629232797,0.05385082439800219
sample_13,0,-0.122579746,0.043936796,0.0020119548,0.00071499165,47,0.23979591836734693,0.9480711221694946,0.9293203949928284,0.9447984099388123,0.01875072717666626,0.003272712230682373,False,False,False,0.01977776428181728,0.0034519691130274538
sample_14,0,-0.1414434,0.05611122,0.0021069131,0.0008214044,48,0.24489795918367346,0.9666828513145447,0.8823462724685669,0.9723227024078369,0.08433657884597778,-0.005639851093292236,False,False,False,0.087243276045802,-0.0058342310361902865
sample_15,0,-0.12255251,0.05796276,0.0021499398,0.00063148676,50,0.25510204081632654,0.9751161336898804,0.6478157639503479,0.9689788818359375,0.32730036973953247,0.006137251853942871,False,False,False,0.3356527068227393,0.006293867614228936
sample_16,0,-0.12625098,0.05519326,0.0021845698,0.00085047155,50,0.25510204081632654,0.981903612613678,0.8673574924468994,0.7836284041404724,0.11454612016677856,0.19827520847320557,False,False,False,0.11665719393971291,0.20192940114094005
sample_17,0,-0.11735317,0.05102562,0.002215043,0.0005842245,47,0.23979591836734693,0.9878765344619751,0.9318561553955078,0.8939135670661926,0.056020379066467285,0.09396296739578247,False,False,False,0.05670787503519105,0.09511610420725025
sample_18,0,-0.12558623,0.045689065,0.002212997,0.0012809166,50,0.25510204081632654,0.9874753355979919,0.9603610634803772,0.8145896792411804,0.027114272117614746,0.17288565635681152,False,False,False,0.027458176564172085,0.17507845525287577
sample_19,0,-0.12994483,0.048320588,0.002196158,0.0011398387,50,0.25510204081632654,0.984174907207489,0.910895586013794,0.9604104161262512,0.07327932119369507,0.023764491081237793,True,True,True,0.07445761993832864,0.024146613480186645
sample_20,0,-0.11647327,0.05529093,0.002199362,0.00055795786,49,0.25,0.9848029017448425,0.9596388339996338,0.9867247343063354,0.02516406774520874,-0.00192183256149292,True,True,True,0.025552389925561594,-0.0019514895397727587
sample_21,0,-0.08257195,0.051215332,0.002202031,0.0006984904,48,0.24489795918367346,0.9853261709213257,0.9884415864944458,0.9908764958381653,-0.003115415573120117,-0.0055503249168396,True,True,True,-0.003161811453974737,-0.0056329823368537835
sample_22,0,-0.089545116,0.050742988,0.0021968512,0.000745849,51,0.2602040816326531,0.9843107461929321,0.9879621863365173,0.648743212223053,-0.003651440143585205,0.33556753396987915,True,True,True,-0.0037096416530125902,0.34091625563143596
sample_23,0,-0.059115455,0.048365615,0.0021817887,0.0009543925,50,0.25510204081632654,0.9813584685325623,0.9967830181121826,0.9647145867347717,-0.015424549579620361,0.016643881797790527,True,True,True,-0.015717548759409887,0.01696004297255246
sample_24,0,-0.056048818,0.043729104,0.0021990489,0.0008293378,53,0.27040816326530615,0.9847415089607239,0.8813921809196472,0.6709643602371216,0.10334932804107666,0.3137771487236023,True,True,True,0.10495071762553143,0.31863910058463596
sample_25,0,-0.067718536,0.053623408,0.002235188,0.00083426177,49,0.25,0.9918248057365417,0.9872444272041321,0.952599048614502,0.004580378532409668,0.039225757122039795,True,True,True,0.004618132664072886,0.03954907852189707
sample_26,0,-0.0814007,0.05635104,0.0022509056,0.0010750717,53,0.27040816326530615,0.9949054718017578,0.8579586148262024,0.997251570224762,0.13694685697555542,-0.0023460984230041504,True,True,True,0.13764810914904999,-0.0023581118905250404
sample_27,0,-0.11817137,0.06485746,0.002233947,0.0012160062,54,0.2755102040816326,0.9915816187858582,0.9722462892532349,0.8784986734390259,0.01933532953262329,0.11308294534683228,True,True,True,0.019499483619208703,0.1140430028193712
sample_28,0,-0.16023922,0.066255234,0.0015677095,0.0009983568,50,0.25510204081632654,0.8609988689422607,0.4484485983848572,0.9184240698814392,0.41255027055740356,-0.05742520093917847,True,False,True,0.47915309234287684,-0.06669602366577493
sample_29,0,-0.14457555,0.056165036,0.0010451592,0.0009318429,49,0.25,0.7585791349411011,0.9868507981300354,0.9937817454338074,-0.22827166318893433,-0.2352026104927063,True,True,True,-0.30092003941903595,-0.310056788618327
sample_30,0,-0.13443701,0.051641345,0.0015752172,0.0007585418,52,0.2653061224489796,0.8624705076217651,0.9957868456840515,0.9869139790534973,-0.13331633806228638,-0.12444347143173218,True,True,True,-0.15457495286407175,-0.14428721948403903
sample_31,0,-0.16809723,0.059171975,0.0019160997,0.0008308646,50,0.25510204081632654,0.9292834997177124,0.9623774290084839,0.994407057762146,-0.033093929290771484,-0.0651235580444336,True,True,True,-0.03561230700945879,-0.07007932247179265
sample_32,0,-0.11309883,0.08602712,0.0019467528,0.0006840786,48,0.24489795918367346,0.9352915287017822,0.9849219918251038,0.995937705039978,-0.04963046312332153,-0.0606461763381958,True,True,True,-0.053064164060387005,-0.06484200324403114
sample_33,0,-0.12763858,0.090982586,0.0020331796,0.0005961546,48,0.24489795918367346,0.9522311687469482,0.9770122766494751,0.8805723786354065,-0.024781107902526855,0.07165879011154175,True,True,True,-0.02602425620570328,0.07525356495717143
sample_34,0,-0.08591096,0.055285223,0.0020881651,0.0008726531,50,0.25510204081632654,0.9630082845687866,0.9678347706794739,0.8381780385971069,-0.004826486110687256,0.12483024597167969,False,False,False,-0.005011884308813031,0.12962530849625645
sample_35,0,-0.058277205,0.07947289,0.00207504,0.0012221027,52,0.2653061224489796,0.9604357481002808,0.5854228138923645,0.907977819442749,0.37501293420791626,0.05245792865753174,False,False,False,0.390461241108198,0.0546188839402243
sample_36,0,-0.039612062,0.09101604,0.002095121,0.00046941696,47,0.23979591836734693,0.9643716216087341,0.9333458542823792,0.9085875153541565,0.03102576732635498,0.05578410625457764,False,False,False,0.03217200364585467,0.057845030903667986
sample_37,0,-0.038906347,0.08878355,0.0021553286,0.0006648564,48,0.24489795918367346,0.9761723279953003,0.9406746029853821,0.9033914804458618,0.03549772500991821,0.07278084754943848,False,False,False,0.03636419922168611,0.07455737625640713
sample_38,0,-0.063010804,0.08415978,0.0021956204,0.00071635307,50,0.25510204081632654,0.9840695261955261,0.9650377631187439,0.9494513869285583,0.019031763076782227,0.03461813926696777,True,True,True,0.019339856148538816,0.0351785502400462
sample_39,0,-0.11917261,0.08524276,0.0021050414,0.00060534594,48,0.24489795918367346,0.9663159251213074,0.8546349406242371,0.9716269373893738,0.11168098449707031,-0.005311012268066406,True,True,True,0.11557398734068296,-0.00549614482178764
sample_40,0,-0.18302973,0.08337761,0.0016571817,0.0009846443,49,0.25,0.8785355687141418,0.9252153038978577,0.41596218943595886,-0.04667973518371582,0.462573379278183,True,True,False,-0.0531335746053379,0.5265277761664482
sample_41,0,-0.25149179,0.09116212,0.00076527824,0.0009357971,50,0.25510204081632654,0.7037225365638733,0.5783769488334656,0.3435598909854889,0.12534558773040771,0.3601626455783844,True,True,False,0.17811791042310998,0.5117963783524422
sample_42,0,-0.29802158,0.08451281,-2.7109698e-05,0.000390377,45,0.22959183673469388,0.5484141707420349,0.5888093709945679,0.6847869157791138,-0.04039520025253296,-0.13637274503707886,True,True,True,-0.07365819923631077,-0.2486674347830198
sample_43,1,-0.07232428,0.38023773,0.0011510417,-0.00032525614,40,0.20408163265306123,0.6718763709068298,0.6408942937850952,0.15049581229686737,0.03098207712173462,0.5213805586099625,False,False,True,0.04611276488250091,0.776006689900787
sample_44,1,-0.090293966,0.36536372,0.0010435191,-1.6918722e-05,42,0.21428571428571427,0.6508020758628845,0.3219015896320343,0.06326301395893097,0.3289004862308502,0.5875390619039536,False,True,True,0.5053771314339588,0.902792236986872
sample_45,0,-0.18159218,0.09584907,0.0008430582,0.00038167118,46,0.23469387755102042,0.7189673185348511,0.7523369193077087,0.8500109910964966,-0.033369600772857666,-0.1310436725616455,True,True,True,-0.04641323730939533,-0.18226652197306145
sample_46,0,-0.08396688,0.08184098,0.0019939397,0.0003326392,47,0.23979591836734693,0.9445400238037109,0.9901682138442993,0.9188210368156433,-0.04562819004058838,0.025718986988067627,True,True,True,-0.0483073124385363,0.02722911294377548
sample_47,0,-0.037111588,0.071297795,0.0022000948,0.0003373128,48,0.24489795918367346,0.9849464893341064,0.9778255820274353,0.38098788261413574,0.007120907306671143,0.6039586067199707,True,True,False,0.007229740279073821,0.613189257751748
sample_48,0,-0.042742115,0.061685037,0.0022347022,0.00034092425,48,0.24489795918367346,0.9917295575141907,0.9909530878067017,0.9404963850975037,0.0007764697074890137,0.05123317241668701,True,True,True,0.0007829450091567964,0.0516604270070411
sample_49,0,-0.04761011,0.07206025,0.0022431316,0.00046843349,47,0.23979591836734693,0.9933817386627197,0.9886316657066345,0.9952172040939331,0.004750072956085205,-0.001835465431213379,True,True,True,0.004781719626213085,-0.0018476939526634178
sample_50,0,-0.053478956,0.08455195,0.0022419763,0.0006486296,50,0.25510204081632654,0.993155300617218,0.9914702773094177,0.9336479902267456,0.001685023307800293,0.05950731039047241,False,False,False,0.0016966362730512525,0.05991742716722178
sample_51,0,-0.07797125,0.104168825,0.0022382084,0.00082117255,49,0.25,0.9924168586730957,0.9820765256881714,0.7010091543197632,0.010340332984924316,0.2914077043533325,False,False,False,0.010419344345630917,0.29363437531981995
sample_52,0,-0.29254085,0.16102847,0.0021101856,0.0006641313,48,0.24489795918367346,0.9673242568969727,0.9745029211044312,0.9624767899513245,-0.007178664207458496,0.004847466945648193,False,False,False,-0.007421155994254239,0.00501121202232447
sample_53,1,-0.06820077,0.6219229,0.001731575,-0.00042935536,35,0.17857142857142858,0.7856607437133789,0.9662256836891174,0.7488658428192139,-0.18056493997573853,0.03679490089416504,True,True,True,-0.22982558492398264,0.0468330652747853
sample_54,1,-0.047871836,0.41775337,0.002527651,-0.00010437965,40,0.20408163265306123,0.941691517829895,0.9768204689025879,0.9906478524208069,-0.03512895107269287,-0.048956334590911865,True,True,True,-0.037304096307086504,-0.05198765589790013
