,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.019245507,0.014294129,-0.0005473786,2.6691518e-05,64,0.32653061224489793,0.9500957131385803,0.9008690714836121,0.9189809560775757,0.04922664165496826,0.03111475706100464,True,True,True,0.05181229740775401,0.032749076362232
sample_1,0,-0.017484572,0.014094639,-0.00081604486,-3.105699e-05,58,0.29591836734693877,0.946395754814148,0.9787760376930237,0.986788809299469,-0.03238028287887573,-0.040393054485321045,True,True,True,-0.034214315432167734,-0.04268093372127751
sample_2,0,-0.017620936,0.009803942,-0.0007856662,-0.00011411304,58,0.29591836734693877,0.9427314400672913,0.9664462804794312,0.5964919924736023,-0.023714840412139893,0.34623944759368896,True,True,True,-0.025155457221674022,0.36727262174365877
sample_3,0,-0.020159025,0.012693832,-0.00074061623,-8.7083536e-05,59,0.3010204081632653,0.9480113387107849,0.9258190989494324,0.8421089053153992,0.02219223976135254,0.10590243339538574,True,True,True,0.023409255622967657,0.11171009150523882
sample_4,0,-0.026793176,0.013946635,-0.00081021735,-0.00020246083,56,0.2857142857142857,0.9471681714057922,0.8863048553466797,0.9919592142105103,0.06086331605911255,-0.04479104280471802,True,True,True,0.06425819394752136,-0.04728942985725429
sample_5,0,-0.028138148,0.05650883,-0.0008965147,-0.00024251617,57,0.29081632653061223,0.966270387172699,0.5834273099899292,0.9771665334701538,0.3828430771827698,-0.010896146297454834,True,True,True,0.39620698539977633,-0.011276498216339723
sample_6,0,-0.01570288,0.041004784,-0.0005026803,-0.00025143859,51,0.2602040816326531,0.9871774911880493,0.9331376552581787,0.9936015009880066,0.054039835929870605,-0.006424009799957275,True,True,True,0.05474176266401161,-0.006507451656161753
sample_7,0,-0.01721502,0.055358887,-0.00044097294,-0.00013545546,55,0.28061224489795916,0.9858697652816772,0.7825253009796143,0.9862350821495056,0.203344464302063,-0.00036531686782836914,True,True,True,0.2062589517023727,-0.00037055286681196965
sample_8,0,-0.029402155,0.095051564,-0.0005331163,-0.0005766337,47,0.23979591836734693,0.9499373435974121,0.986815869808197,0.9884783625602722,-0.03687852621078491,-0.03854101896286011,True,True,True,-0.03882206174896331,-0.04057216954636744
sample_9,0,-0.06285682,0.11155178,-0.001019863,-0.00084425294,49,0.25,0.908511757850647,0.7727440595626831,0.8430935740470886,0.13576769828796387,0.06541818380355835,True,True,True,0.14943967110471137,0.07200587470471972
sample_10,0,-0.19294304,0.11298103,-0.0028526743,-0.0014192639,49,0.25,0.7029452919960022,0.8879877328872681,0.9478451609611511,-0.18504244089126587,-0.24489986896514893,True,True,True,-0.26323875129149915,-0.3483910792968818
sample_11,0,-0.08964005,0.049553018,-0.0018063663,-0.00075598795,47,0.23979591836734693,0.8905636072158813,0.7880064845085144,0.6782756447792053,0.10255712270736694,0.21228796243667603,True,True,True,0.11515979529860364,0.23837484567816541
sample_12,0,-0.03595632,0.065362506,-0.0013643717,-0.00083296146,45,0.22959183673469388,0.9049097299575806,0.8686646819114685,0.821419894695282,0.03624504804611206,0.08348983526229858,False,False,False,0.040053772046203015,0.09226316448847592
sample_13,0,-0.028160753,0.021822331,-0.00061531435,-0.0003685769,45,0.22959183673469388,0.9480711221694946,0.9740758538246155,0.8966308832168579,-0.02600473165512085,0.05144023895263672,False,False,False,-0.027429093711465,0.05425778483256061
sample_14,0,-0.013947547,0.00975888,-0.00044492004,-0.00020395477,48,0.24489795918367346,0.9666828513145447,0.9296582937240601,0.924075722694397,0.03702455759048462,0.042607128620147705,False,False,False,0.03830062521553655,0.04407560200556817
sample_15,0,-0.007131295,0.010580803,-0.00027615565,-0.00012978478,49,0.25,0.9751161336898804,0.4964629113674164,0.9826416969299316,0.478653222322464,-0.0075255632400512695,False,True,False,0.4908679138670592,-0.007717607144468242
sample_16,0,-0.007829785,0.008329752,-0.0002459593,-4.189802e-05,56,0.2857142857142857,0.981903612613678,0.8244646787643433,0.968052864074707,0.15743893384933472,0.013850748538970947,False,False,False,0.16034051797635843,0.014106016477627945
sample_17,0,-0.009061602,0.010497711,-0.0003042794,-6.523961e-05,60,0.30612244897959184,0.9878765344619751,0.7639020681381226,0.8845721483230591,0.22397446632385254,0.10330438613891602,False,False,False,0.22672313645534178,0.10457216315516436
sample_18,0,-0.010644948,0.013190585,-0.00039240695,-0.00011662381,58,0.29591836734693877,0.9874753355979919,0.944416880607605,0.9490611553192139,0.04305845499038696,0.038414180278778076,False,False,False,0.043604587819210464,0.038901407350610276
