,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.11041767246213616,0.07113063355793282,0.0011286676692009406,0.0007318798785567606,81,0.413265306122449,0.9500957131385803,0.9101240634918213,0.9373710751533508,0.03997164964675903,0.012724637985229492,True,True,True,0.04207118198093458,0.013393006419526371
sample_1,0,-0.11765769953921323,0.05682400626039295,0.0009316908628212087,0.0005343500081839961,80,0.40816326530612246,0.946395754814148,0.374530553817749,0.9072141051292419,0.5718652009963989,0.039181649684906006,True,False,True,0.6042558814189748,0.041400914454228985
sample_2,0,-0.08294696455671675,0.06527587964003849,0.0010607176966434984,0.0006630804147911963,85,0.4336734693877551,0.9427314400672913,0.8489999175071716,0.5064822435379028,0.09373152256011963,0.4362491965293884,True,True,True,0.09942547641503201,0.4627502361629621
sample_3,0,-0.12277200274962266,0.08082201438209563,0.0010231723947410887,0.0011297015367181347,83,0.42346938775510207,0.9480113387107849,0.9164161682128906,0.9660385251045227,0.03159517049789429,-0.018027186393737793,True,True,True,0.0333278402986836,-0.01901579196115232
sample_4,0,-0.1516264679909823,0.11125432834903613,0.0009764836358491459,0.0012646604010993223,83,0.42346938775510207,0.9471681714057922,0.8582916855812073,0.6811328530311584,0.08887648582458496,0.2660353183746338,True,True,True,0.09383390247655175,0.2808744280118521
sample_5,0,-0.13999509502417187,0.08420513641246756,0.0010937303342863885,0.0004972927343871246,79,0.4030612244897959,0.966270387172699,0.932043731212616,0.6937650442123413,0.03422665596008301,0.27250534296035767,True,True,True,0.03542140627969567,0.28201769047037295
sample_6,0,-0.11680918509659169,0.08395761170074052,0.0011644371918839646,0.00020583350809425733,74,0.37755102040816324,0.9871774911880493,0.9648775458335876,0.809686005115509,0.02229994535446167,0.17749148607254028,True,True,True,0.02258960070860622,0.17979693384107923
sample_7,0,-0.10758960663552913,0.07870847248532782,0.0013029771140264307,0.0003394999653835121,76,0.3877551020408163,0.9858697652816772,0.9872353672981262,0.9860450625419617,-0.0013656020164489746,-0.00017529726028442383,True,True,True,-0.0013851748623803291,-0.00017780975384141016
sample_8,0,-0.09194750795138974,0.0790992857187315,0.0010290077225388237,0.00039716921672151764,78,0.3979591836734694,0.9499373435974121,0.9669129252433777,0.9973214268684387,-0.016975581645965576,-0.04738408327102661,True,True,True,-0.017870211925429796,-0.04988127226537186
sample_9,0,-0.09002773978261686,0.09264975357724642,0.0008377620770312992,0.0005868210653139073,81,0.413265306122449,0.908511757850647,0.9588323831558228,0.9954177141189575,-0.05032062530517578,-0.08690595626831055,True,True,True,-0.055387973650692306,-0.09565749206582892
