,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.058538694,0.026832275,-0.002266928,-0.00010651487,87,0.44387755102040816,0.9500957131385803,0.9563354253768921,0.9143757224082947,-0.006239712238311768,0.035719990730285645,True,True,True,-0.006567456469937411,0.03759620239974238
sample_1,0,-0.030669639,0.0077575706,-0.0017220938,-0.00013121263,89,0.45408163265306123,0.946395754814148,0.5617753863334656,0.9017074704170227,0.3846203684806824,0.044688284397125244,True,True,True,0.40640542450046563,0.047219447223641735
sample_2,0,-0.025162198,0.0064410674,-0.0013075296,-0.000112187285,85,0.4336734693877551,0.9427314400672913,0.9339936375617981,0.9498146176338196,0.008737802505493164,-0.00708317756652832,True,True,True,0.009268601994295925,-0.007513462758834828
sample_3,0,-0.026940571,0.01098785,-0.0012350334,-7.834498e-05,90,0.45918367346938777,0.9480113387107849,0.7331859469413757,0.8120793104171753,0.21482539176940918,0.13593202829360962,True,True,True,0.2266063526851414,0.14338650050163498
sample_4,0,-0.028170204,0.01356503,-0.001464557,0.00015983975,94,0.47959183673469385,0.9471681714057922,0.33446204662323,0.9257757663726807,0.6127061247825623,0.021392405033111572,True,False,True,0.6468820883974389,0.02258564601190182
sample_5,0,-0.03147028,0.07248621,-0.0017577751,-0.00044009142,74,0.37755102040816324,0.966270387172699,0.7011495232582092,0.45692893862724304,0.26512086391448975,0.5093414485454559,True,True,False,0.2743754413195169,0.5271210370378686
sample_6,0,-0.019787591,0.06364672,-0.0013883496,-0.00054820545,82,0.41836734693877553,0.9871774911880493,0.6911548972129822,0.9427140355110168,0.29602259397506714,0.04446345567703247,True,True,True,0.29986764955389084,0.045040994222347544
sample_7,0,-0.018635591,0.0886915,-0.0010496667,-0.00047149975,85,0.4336734693877551,0.9858697652816772,0.3752390742301941,0.9395375847816467,0.6106306910514832,0.04633218050003052,True,False,True,0.6193827141833659,0.04699624852253456
sample_8,0,-0.023386393,0.12598468,-0.0007421545,-0.0006051673,78,0.3979591836734694,0.9499373435974121,0.30459943413734436,0.990568220615387,0.6453379094600677,-0.040630877017974854,True,False,True,0.6793478683722165,-0.042772165229451604
sample_9,0,-0.028829824,0.1345958,-0.0009554702,-0.00081052806,77,0.39285714285714285,0.908511757850647,0.8659818172454834,0.898281991481781,0.042529940605163574,0.010229766368865967,True,True,True,0.04681275749890207,0.01125991631970455
sample_10,0,-0.07609948,0.17254835,-0.0026412623,-0.0011581774,61,0.3112244897959184,0.7029452919960022,0.47782787680625916,0.9035611748695374,0.22511741518974304,-0.20061588287353516,True,False,True,0.320248841201462,-0.28539330892150866
sample_11,0,-0.03739837,0.09405354,-0.0014107443,-0.0008011224,68,0.3469387755102041,0.8905636072158813,0.6527856588363647,0.4264356195926666,0.2377779483795166,0.4641279876232147,True,True,False,0.2669971537719449,0.5211620864164793
sample_12,0,-0.031500705,0.041621484,-0.0013703047,-0.0005476405,80,0.40816326530612246,0.9049097299575806,0.42728012800216675,0.9759554862976074,0.4776296019554138,-0.07104575634002686,False,True,False,0.5278201638718192,-0.07851142935921052
sample_13,0,-0.017195998,0.018890841,-0.00086943776,-0.00020270667,88,0.4489795918367347,0.9480711221694946,0.646380603313446,0.9779919981956482,0.3016905188560486,-0.029920876026153564,False,False,False,0.31821507036906965,-0.03155973779444403
sample_14,0,-0.012472365,0.011557087,-0.0005655077,-0.00023193813,79,0.4030612244897959,0.9666828513145447,0.838303804397583,0.9648566246032715,0.12837904691696167,0.0018262267112731934,False,False,False,0.13280368710625753,0.0018891684162906138
sample_15,0,-0.009401714,0.01012843,-0.0005340882,1.4941159e-05,92,0.46938775510204084,0.9751161336898804,0.3926834166049957,0.8088261485099792,0.5824327170848846,0.16628998517990112,False,True,False,0.5972957445396118,0.17053351845451767
sample_16,0,-0.008463898,0.010233854,-0.00053507235,7.13078e-05,98,0.5,0.981903612613678,0.5208640694618225,0.9847425222396851,0.46103954315185547,-0.00283890962600708,False,False,False,0.4695364567654847,-0.0028912304522949405
sample_17,0,-0.010684406,0.012246854,-0.000701206,3.1184598e-05,92,0.46938775510204084,0.9878765344619751,0.6837979555130005,0.9285065531730652,0.3040785789489746,0.05936998128890991,False,False,False,0.30781030659320624,0.06009858440583817
sample_18,0,-0.010418826,0.013225152,-0.00061937835,-0.00019948158,81,0.413265306122449,0.9874753355979919,0.2754635214805603,0.9100944399833679,0.7120118141174316,0.07738089561462402,False,True,False,0.7210426310913922,0.07836235784842562
sample_19,0,-0.013810512,0.011414074,-0.0005732117,-0.00015280893,86,0.4387755102040816,0.984174907207489,0.6425209641456604,0.5769019722938538,0.3416539430618286,0.40727293491363525,True,True,True,0.34714758582012833,0.4138217017432774
sample_20,0,-0.014276834,0.012876733,-0.0004071515,-8.890172e-06,91,0.4642857142857143,0.9848029017448425,0.47985804080963135,0.6250510215759277,0.5049448609352112,0.3597518801689148,True,False,True,0.5127369751252417,0.36530343232287177
sample_21,0,-0.019853842,0.01903783,-0.00019238087,-9.302844e-05,89,0.45408163265306123,0.9853261709213257,0.7431949973106384,0.6905485391616821,0.24213117361068726,0.29477763175964355,True,True,True,0.24573707748398013,0.2991675654814007
sample_22,0,-0.019427218,0.02777546,4.0509054e-05,-0.00015304136,85,0.4336734693877551,0.9843107461929321,0.5696507692337036,0.502062976360321,0.4146599769592285,0.4822477698326111,True,True,True,0.4212693791701753,0.4899344761782038
