,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.08623457,0.07755936,0.0020222845,0.00067495106,98,0.5,0.9500957131385803,0.8548510670661926,0.8136777281761169,0.0952446460723877,0.13641798496246338,True,True,True,0.10024742218629017,0.14358341278250306
sample_1,0,-0.109585315,0.0661391,0.002003407,0.0005180872,96,0.4897959183673469,0.946395754814148,0.9282253384590149,0.7760005593299866,0.018170416355133057,0.17039519548416138,True,True,True,0.0191995962182875,0.18004644950845472
sample_2,0,-0.13191737,0.06369524,0.0019847117,0.0007692452,100,0.5102040816326531,0.9427314400672913,0.9500797986984253,0.5827761888504028,-0.007348358631134033,0.3599552512168884,True,True,True,-0.007794752905036788,0.38182162588233526
sample_3,0,-0.114114605,0.057743367,0.00201165,0.0013225216,107,0.5459183673469388,0.9480113387107849,0.9474197626113892,0.7939743399620056,0.000591576099395752,0.1540369987487793,True,True,True,0.0006240179576335504,0.16248434217913107
sample_4,0,-0.070626326,0.0528298,0.0020073485,0.0011514914,100,0.5102040816326531,0.9471681714057922,0.9762220978736877,0.9159461855888367,-0.029053926467895508,0.031221985816955566,True,True,True,-0.03067451730855093,0.03296350823382897
sample_5,0,-0.021905558,0.08228191,0.0021048086,0.0006120843,100,0.5102040816326531,0.966270387172699,0.7808751463890076,0.8762472867965698,0.1853952407836914,0.09002310037612915,True,True,True,0.19186683483714811,0.09316553789828556
sample_6,0,-0.022635683,0.09518852,0.0022114774,0.0007149303,98,0.5,0.9871774911880493,0.7299275398254395,0.8839853405952454,0.25724995136260986,0.10319215059280396,True,True,True,0.2605913867150825,0.10453251974841339
sample_7,0,-0.024235617,0.085276164,0.0022048051,0.0006929779,99,0.5051020408163265,0.9858697652816772,0.9062865376472473,0.9669514298439026,0.07958322763442993,0.018918335437774658,True,True,True,0.08072387493462876,0.01918948739884463
sample_8,0,-0.039911646,0.08569687,0.0020214766,0.00029581308,92,0.46938775510204084,0.9499373435974121,0.8378545641899109,0.8937979936599731,0.11208277940750122,0.056139349937438965,True,True,True,0.11798965496297241,0.059097950318322344
sample_9,0,-0.051257636,0.1171137,0.001810121,0.00021881759,86,0.4387755102040816,0.908511757850647,0.7793617248535156,0.8991141319274902,0.12915003299713135,0.009397625923156738,True,True,True,0.1421555988473654,0.010343978316130547
sample_10,0,-0.11404288,0.1297737,0.0007613133,6.0132144e-05,84,0.42857142857142855,0.7029452919960022,0.6704431772232056,0.9935884475708008,0.03250211477279663,-0.2906431555747986,True,True,True,0.04623704738174913,-0.4134648298867212
sample_11,0,-0.06544259,0.10782144,0.0017185494,0.00016623855,84,0.42857142857142855,0.8905636072158813,0.8289245367050171,0.6510931253433228,0.06163907051086426,0.2394704818725586,True,True,True,0.06921355197026634,0.2688976732624429
sample_12,0,-0.10351588,0.07323534,0.0017917439,0.00048624398,89,0.45408163265306123,0.9049097299575806,0.3415695130825043,0.9856880903244019,0.5633402168750763,-0.08077836036682129,False,True,False,0.622537473325084,-0.08926676075259787
sample_13,0,-0.122579746,0.043936796,0.0020119548,0.00071499165,89,0.45408163265306123,0.9480711221694946,0.8555063605308533,0.8304328918457031,0.09256476163864136,0.1176382303237915,False,False,False,0.09763482873186045,0.12408165123160489
sample_14,0,-0.1414434,0.05611122,0.0021069131,0.0008214044,91,0.4642857142857143,0.9666828513145447,0.4804334044456482,0.9408633708953857,0.4862494468688965,0.025819480419158936,False,True,False,0.5030082474388261,0.026709360142313777
sample_15,0,-0.12255251,0.05796276,0.0021499398,0.00063148676,95,0.4846938775510204,0.9751161336898804,0.5904031991958618,0.40040284395217896,0.38471293449401855,0.5747132897377014,False,False,True,0.39453037561613163,0.5893793260941773
