,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.026691467,0.03871284,-0.0016129927,-0.0017721064,10,0.05102040816326531,0.9500957131385803,0.9881982207298279,0.9823544025421143,-0.03810250759124756,-0.032258689403533936,True,True,True,-0.04010386223655127,-0.03395309436453452
sample_1,0,-0.043124188,0.16441028,0.0049873753,0.002027182,16,0.08163265306122448,0.946395754814148,0.9870176911354065,0.9836095571517944,-0.040621936321258545,-0.037213802337646484,True,True,True,-0.04292277951863365,-0.03932160742305368
sample_2,0,-0.09451653,0.17808184,0.0013599511,0.000113335,14,0.07142857142857142,0.9427314400672913,0.9817976951599121,0.9655391573905945,-0.03906625509262085,-0.022807717323303223,True,True,True,-0.041439431668718225,-0.024193228690532725
sample_3,0,-0.081370756,0.0612202,-0.0011310513,0.0003094297,15,0.07653061224489796,0.9480113387107849,0.9851627945899963,0.9909377098083496,-0.037151455879211426,-0.0429263710975647,True,True,True,-0.03918883072615382,-0.045280440586228564
sample_4,0,-0.011091115,0.010378276,-0.000119359305,0.00024257819,16,0.08163265306122448,0.9471681714057922,0.8931140899658203,0.9680805802345276,0.054054081439971924,-0.02091240882873535,True,True,True,0.057069148934496564,-0.022078876233453917
sample_5,0,-0.0182799,0.042939212,0.0012725716,0.00088529615,16,0.08163265306122448,0.966270387172699,0.7751216292381287,0.9840420484542847,0.1911487579345703,-0.017771661281585693,True,True,True,0.19782119008517934,-0.018392016890412487
sample_6,0,-0.0785138,0.23246852,0.0021426547,0.0009182556,15,0.07653061224489796,0.9871774911880493,0.8933103084564209,0.987793505191803,0.09386718273162842,-0.0006160140037536621,True,True,True,0.09508642930934441,-0.0006240154473257905
sample_7,0,-0.17026928,0.23331003,0.007816196,0.0038609062,15,0.07653061224489796,0.9858697652816772,0.8736473321914673,0.9923885464668274,0.11222243309020996,-0.0065187811851501465,True,True,True,0.11383089028817756,-0.006612213311245666
sample_8,0,-0.012923061,0.06894708,-0.0006695798,-0.00104769,8,0.04081632653061224,0.9499373435974121,0.6642125844955444,0.9627299904823303,0.2857247591018677,-0.012792646884918213,True,True,True,0.30078274217521356,-0.013466832282298185
sample_9,0,-0.140699,0.17859705,0.004230556,0.0016546063,15,0.07653061224489796,0.908511757850647,0.9980323910713196,0.9802994728088379,-0.08952063322067261,-0.07178771495819092,True,True,True,-0.09853547017647864,-0.0790168254156952
sample_10,0,-0.034227528,0.038112707,-0.0005111673,-0.0005233959,12,0.061224489795918366,0.7029452919960022,0.856407642364502,0.840924859046936,-0.15346235036849976,-0.13797956705093384,True,True,True,-0.21831336252746755,-0.19628777462772815
sample_11,0,-0.02001675,0.045858413,0.0018730556,0.0002631232,14,0.07142857142857142,0.8905636072158813,0.954412043094635,0.9516505002975464,-0.06384843587875366,-0.06108689308166504,True,True,True,-0.07169441392104424,-0.06859352053767112
sample_12,0,-0.03556792,0.05152623,-0.00014475161,-0.00014433463,13,0.0663265306122449,0.9049097299575806,0.9503541588783264,0.9064353704452515,-0.04544442892074585,-0.0015256404876708984,False,False,False,-0.05021984781053923,-0.0016859587615909665
sample_13,0,-0.07225289,0.06624519,-0.0008313484,0.00046889106,15,0.07653061224489796,0.9480711221694946,0.87677401304245,0.9654865860939026,0.07129710912704468,-0.01741546392440796,False,False,False,0.07520227909051141,-0.01836936440438743
sample_14,0,-0.08398607,0.07989281,0.00188792,0.00036148253,15,0.07653061224489796,0.9666828513145447,0.8878855109214783,0.9690243005752563,0.0787973403930664,-0.00234144926071167,False,False,False,0.0815131253087957,-0.002422148336993511
