,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.08623457,0.07755936,0.0020222845,0.00067495106,63,0.32142857142857145,0.9500957131385803,0.7703940272331238,0.9524868726730347,0.17970168590545654,-0.0023911595344543457,True,True,True,0.18914061333023338,-0.0025167564713615047
sample_1,0,-0.109585315,0.0661391,0.002003407,0.0005180872,62,0.3163265306122449,0.946395754814148,0.5458808541297913,0.991395890712738,0.4005149006843567,-0.04500013589859009,True,True,True,0.42320022955196934,-0.047548962122539486
sample_2,0,-0.13191737,0.06369524,0.0019847117,0.0007692452,64,0.32653061224489793,0.9427314400672913,0.5200483798980713,0.9701464772224426,0.42268306016921997,-0.027415037155151367,True,True,True,0.4483599911964846,-0.029080431594807644
sample_3,0,-0.114114605,0.057743367,0.00201165,0.0013225216,69,0.3520408163265306,0.9480113387107849,0.878792405128479,0.9542838931083679,0.06921893358230591,-0.006272554397583008,True,True,True,0.07301487941741054,-0.00661653942463721
sample_4,0,-0.070626326,0.0528298,0.0020073485,0.0011514914,64,0.32653061224489793,0.9471681714057922,0.6868268251419067,0.9816169738769531,0.2603413462638855,-0.03444880247116089,True,True,True,0.2748628534228356,-0.036370312591935794
sample_5,0,-0.021905558,0.08228191,0.0021048086,0.0006120843,64,0.32653061224489793,0.966270387172699,0.5643712878227234,0.957790195941925,0.4018990993499756,0.008480191230773926,True,True,True,0.4159281963777549,0.008776209375086937
sample_6,0,-0.022635683,0.09518852,0.0022114774,0.0007149303,63,0.32142857142857145,0.9871774911880493,0.9481391310691833,0.9869606494903564,0.03903836011886597,0.0002168416976928711,True,True,True,0.03954543176615995,0.0002196582677669304
sample_7,0,-0.024235617,0.085276164,0.0022048051,0.0006929779,63,0.32142857142857145,0.9858697652816772,0.6609730124473572,0.9746979475021362,0.32489675283432007,0.011171817779541016,True,True,True,0.32955342001130583,0.011331940762326824
sample_8,0,-0.039911646,0.08569687,0.0020214766,0.00029581308,59,0.3010204081632653,0.9499373435974121,0.6650954484939575,0.8877596855163574,0.2848418951034546,0.06217765808105469,True,True,True,0.29985335035335964,0.06545448339317617
sample_9,0,-0.051257636,0.1171137,0.001810121,0.00021881759,55,0.28061224489795916,0.908511757850647,0.8638196587562561,0.9817575812339783,0.04469209909439087,-0.0732458233833313,True,True,True,0.049192647985231625,-0.08062176713773737
sample_10,0,-0.11404288,0.1297737,0.0007613133,6.0132144e-05,54,0.2755102040816326,0.7029452919960022,0.1748565435409546,0.8894029259681702,0.5280887484550476,-0.18645763397216797,True,False,True,0.7512515617759497,-0.26525198489163276
sample_11,0,-0.06544259,0.10782144,0.0017185494,0.00016623855,54,0.2755102040816326,0.8905636072158813,0.09326128661632538,0.9880545735359192,0.797302320599556,-0.09749096632003784,True,False,True,0.8952783542234756,-0.10947108721949501
sample_12,0,-0.10351588,0.07323534,0.0017917439,0.00048624398,57,0.29081632653061223,0.9049097299575806,0.4744110405445099,0.7879064679145813,0.4304986894130707,0.11700326204299927,False,True,False,0.4757366123505503,0.12929826939587005
sample_13,0,-0.122579746,0.043936796,0.0020119548,0.00071499165,57,0.29081632653061223,0.9480711221694946,0.1391863375902176,0.6525301337242126,0.808884784579277,0.295540988445282,False,True,False,0.8531899829711994,0.31172871057288215
sample_14,0,-0.1414434,0.05611122,0.0021069131,0.0008214044,58,0.29591836734693877,0.9666828513145447,0.9341922998428345,0.5950533747673035,0.032490551471710205,0.3716294765472412,False,False,False,0.03361035258619504,0.3844378495407056
sample_15,0,-0.12255251,0.05796276,0.0021499398,0.00063148676,61,0.3112244897959184,0.9751161336898804,0.7745713591575623,0.9750502705574036,0.20054477453231812,6.586313247680664e-05,False,False,False,0.20566245147995682,6.754388549349274e-05
sample_16,0,-0.12625098,0.05519326,0.0021845698,0.00085047155,61,0.3112244897959184,0.981903612613678,0.6243034601211548,0.8747785687446594,0.3576001524925232,0.10712504386901855,False,False,False,0.3641906882699474,0.10909934793280573
sample_17,0,-0.11735317,0.05102562,0.002215043,0.0005842245,58,0.29591836734693877,0.9878765344619751,0.5962819457054138,0.8189949989318848,0.3915945887565613,0.16888153553009033,False,False,False,0.3964003345517611,0.17095409156779687
sample_18,0,-0.12558623,0.045689065,0.002212997,0.0012809166,61,0.3112244897959184,0.9874753355979919,0.3438038229942322,0.4214220345020294,0.6436715126037598,0.5660533010959625,False,True,True,0.6518355339113026,0.57323285016853
sample_19,0,-0.12994483,0.048320588,0.002196158,0.0011398387,61,0.3112244897959184,0.984174907207489,0.818636417388916,0.9889370203018188,0.165538489818573,-0.004762113094329834,True,True,True,0.168200274774607,-0.00483868574524209
sample_20,0,-0.11647327,0.05529093,0.002199362,0.00055795786,61,0.3112244897959184,0.9848029017448425,0.6590536832809448,0.8215106725692749,0.3257492184638977,0.16329222917556763,True,True,True,0.3307760546671274,0.16581209182695505
sample_21,0,-0.08257195,0.051215332,0.002202031,0.0006984904,60,0.30612244897959184,0.9853261709213257,0.8485737442970276,0.953053891658783,0.1367524266242981,0.032272279262542725,True,True,True,0.13878899257940974,0.032752889565864925
sample_22,0,-0.089545116,0.050742988,0.0021968512,0.000745849,62,0.3163265306122449,0.9843107461929321,0.6416398286819458,0.9415620565414429,0.34267091751098633,0.04274868965148926,True,True,True,0.3481328623469283,0.0434300751229533
