,predicted_class,min_Relevance,max_Relevance,mean_Relevance,median_Relevance,num_corrupted,fraction_corrupted,score1,score2,score3,delta_score1,delta_score2,original_acc,corrupted_acc,randomly_corrupted_acc,normalized_score_drop,normalized_score_drop_random
sample_0,0,-0.11041767246213616,0.07113063355793282,0.0011286676692009406,0.0007318798785567606,48,0.24489795918367346,0.9500957131385803,0.7260267734527588,0.9383541345596313,0.22406893968582153,0.011741578578948975,True,True,True,0.2358382809092193,0.012358311290723987
sample_1,0,-0.11765769953921323,0.05682400626039295,0.0009316908628212087,0.0005343500081839961,48,0.24489795918367346,0.946395754814148,0.9787212610244751,0.8540072441101074,-0.03232550621032715,0.09238851070404053,True,True,True,-0.034156436190560885,0.09762143398686701
sample_2,0,-0.08294696455671675,0.06527587964003849,0.0010607176966434984,0.0006630804147911963,50,0.25510204081632654,0.9427314400672913,0.9700151085853577,0.981502890586853,-0.027283668518066406,-0.03877145051956177,True,True,True,-0.02894108264398069,-0.041126718460555746
sample_3,0,-0.12277200274962266,0.08082201438209563,0.0010231723947410887,0.0011297015367181347,49,0.25,0.9480113387107849,0.8942106366157532,0.9869059920310974,0.05380070209503174,-0.0388946533203125,True,True,True,0.056751116677777436,-0.041027624599095966
sample_4,0,-0.1516264679909823,0.11125432834903613,0.0009764836358491459,0.0012646604010993223,49,0.25,0.9471681714057922,0.9379541277885437,0.879191517829895,0.009214043617248535,0.06797665357589722,True,True,True,0.009727991179827127,0.07176830432868736
sample_5,0,-0.13999509502417187,0.08420513641246756,0.0010937303342863885,0.0004972927343871246,47,0.23979591836734693,0.966270387172699,0.9865217804908752,0.8173494935035706,-0.02025139331817627,0.14892089366912842,True,True,True,-0.020958308965083487,0.15411927721894697
sample_6,0,-0.11680918509659169,0.08395761170074052,0.0011644371918839646,0.00020583350809425733,44,0.22448979591836735,0.9871774911880493,0.9584753513336182,0.9169878959655762,0.028702139854431152,0.07018959522247314,True,True,True,0.029074953704514347,0.07110129216783631
sample_7,0,-0.10758960663552913,0.07870847248532782,0.0013029771140264307,0.0003394999653835121,45,0.22959183673469388,0.9858697652816772,0.968815267086029,0.992942214012146,0.017054498195648193,-0.00707244873046875,True,True,True,0.01729893622488309,-0.007173816440600599
sample_8,0,-0.09194750795138974,0.0790992857187315,0.0010290077225388237,0.00039716921672151764,46,0.23469387755102042,0.9499373435974121,0.9916330575942993,0.9827273488044739,-0.04169571399688721,-0.03279000520706177,True,True,True,-0.04389312019147028,-0.034518071563421265
sample_9,0,-0.09002773978261686,0.09264975357724642,0.0008377620770312992,0.0005868210653139073,48,0.24489795918367346,0.908511757850647,0.8363709449768066,0.3245543837547302,0.07214081287384033,0.5839573740959167,True,True,False,0.07940548072213258,0.6427625939343267
sample_10,0,-0.11181390042045562,0.10874328651595724,-0.00020837956515618465,0.001002923783539815,48,0.24489795918367346,0.7029452919960022,0.676032304763794,0.9957790374755859,0.026912987232208252,-0.29283374547958374,True,True,True,0.03828603383314404,-0.41658113200827745
sample_11,0,-0.04797850570668668,0.06622774025351034,0.0007414354524531325,0.0006617502058242599,50,0.25510204081632654,0.8905636072158813,0.9614142179489136,0.9270662665367126,-0.07085061073303223,-0.0365026593208313,True,True,True,-0.0795570469744755,-0.040988267457893884
sample_12,0,-0.04408811028811498,0.04351068936802393,0.0008125027413854282,0.0003803483333065348,46,0.23469387755102042,0.9049097299575806,0.4118380844593048,0.958854079246521,0.49307164549827576,-0.05394434928894043,False,True,False,0.544884897548167,-0.05961296193761689
sample_13,0,-0.03981516484158166,0.04682098427051327,0.0010126971337044775,0.00048176699927488637,48,0.24489795918367346,0.9480711221694946,0.9649134278297424,0.9217542409896851,-0.016842305660247803,0.02631688117980957,False,False,False,-0.017764812434859462,0.02775834066075971
sample_14,0,-0.05174224287842195,0.054563889704715395,0.0010985876403675882,0.0007301561421887779,49,0.25,0.9666828513145447,0.709038257598877,0.5496626496315002,0.2576445937156677,0.41702020168304443,False,False,False,0.26652442770171153,0.43139298593738273
sample_15,0,-0.06081443659867997,0.05607469763790035,0.0011516521072456143,0.000950975271470135,51,0.2602040816326531,0.9751161336898804,0.85630202293396,0.9620952010154724,0.11881411075592041,0.013020932674407959,False,False,False,0.12184611314584944,0.013353212222154713
sample_16,0,-0.07164043026259151,0.059966259427997375,0.0011665970845075445,0.0011069429236470157,52,0.2653061224489796,0.981903612613678,0.9019586443901062,0.8987488150596619,0.07994496822357178,0.08315479755401611,False,False,False,0.08141834615596376,0.08468733232651085
sample_17,0,-0.09213316470140152,0.06570950853723553,0.001209642926038591,0.0010791895484437927,51,0.2602040816326531,0.9878765344619751,0.9908893704414368,0.8195747137069702,-0.00301283597946167,0.16830182075500488,False,False,False,-0.003049810248911868,0.1703672623893903
sample_18,0,-0.089533398601162,0.081783338974448,0.001261816546462577,0.0010585490535812282,54,0.2755102040816326,0.9874753355979919,0.5795382857322693,0.9478037357330322,0.40793704986572266,0.03967159986495972,False,False,False,0.4131111281059851,0.04017477544483228
sample_19,0,-0.08975382020524497,0.07132572071205273,0.0011265669651951778,0.0013786929129403977,54,0.2755102040816326,0.984174907207489,0.8665111660957336,0.962812602519989,0.11766374111175537,0.0213623046875,True,True,True,0.11955572149834223,0.021705801002500347
sample_20,0,-0.11723198814607753,0.06906206297471718,0.0011481380556762565,0.0019782776278644376,55,0.28061224489795916,0.9848029017448425,0.7713329195976257,0.9375622868537903,0.2134699821472168,0.047240614891052246,True,True,True,0.21676416851432653,0.04796961382562219
sample_21,0,-0.14403263001359531,0.06050308231477341,0.0012303995313812253,0.001645426040074993,53,0.27040816326530615,0.9853261709213257,0.9851493835449219,0.8584690093994141,0.0001767873764038086,0.12685716152191162,True,True,True,0.00017942015712269592,0.12874636365671105
sample_22,0,-0.1905761231048755,0.052758446906214264,0.0012211214893554207,0.0020219205971348424,54,0.2755102040816326,0.9843107461929321,0.9667531251907349,0.7029629945755005,0.017557621002197266,0.28134775161743164,True,True,True,0.01783747771738321,0.28583224627549214
sample_23,0,-0.15806374857927413,0.13476044202263757,0.0012632741580201037,0.0012384947682197644,50,0.25510204081632654,0.9813584685325623,0.9924343824386597,0.8625744581222534,-0.011075913906097412,0.11878401041030884,True,True,True,-0.011286307971295512,0.12104038862366784
sample_24,0,-0.12787686697330555,0.2450027425441415,0.0012132295944048195,0.0012438395411153691,51,0.2602040816326531,0.9847415089607239,0.9468171000480652,0.9675728678703308,0.03792440891265869,0.017168641090393066,True,True,True,0.03851204460009342,0.017434667812990336
sample_25,0,-0.10014117795793254,0.1318742329677201,0.0012769172487832122,0.0005853597230100738,50,0.25510204081632654,0.9918248057365417,0.9626650214195251,0.9457303285598755,0.0291597843170166,0.04609447717666626,True,True,True,0.02940013614134421,0.046474414543842664
sample_26,0,-0.10606496563420656,0.08427133552562882,0.0012719228061454607,0.0003594054839881714,48,0.24489795918367346,0.9949054718017578,0.9703792929649353,0.9894424676895142,0.02452617883682251,0.005463004112243652,True,True,True,0.024651767963850872,0.005490978054779656
sample_27,0,-0.12373394472523384,0.07864913817175037,0.0012190519383730623,0.0006124722274875481,47,0.23979591836734693,0.9915816187858582,0.9933638572692871,0.896152138710022,-0.001782238483428955,0.09542948007583618,True,True,True,-0.0017973694244264194,0.09623966224049693
sample_28,0,-0.17206536161950656,0.10519433664450636,0.0006178110431574618,0.0005337434464462642,47,0.23979591836734693,0.8609988689422607,0.9926833510398865,0.9675567746162415,-0.13168448209762573,-0.10655790567398071,True,True,True,-0.15294385027404328,-0.12376079634679121
sample_29,0,-0.19736527742056154,0.11478326151163304,6.350822502339727e-05,8.284736661849031e-05,43,0.2193877551020408,0.7585791349411011,0.9397419095039368,0.9803870320320129,-0.1811627745628357,-0.22180789709091187,True,True,True,-0.23881855724505505,-0.29239915372591135
sample_30,0,-0.15497718930809973,0.11974926659561735,0.0006152156298734553,0.0002993312004751069,45,0.22959183673469388,0.8624705076217651,0.977644681930542,0.8207002878189087,-0.11517417430877686,0.041770219802856445,True,True,True,-0.13353984083046036,0.048430896400198646
sample_31,0,-0.06227551299432977,0.12395937475903843,0.0009120626375657018,-0.00033137971900091016,41,0.20918367346938777,0.9292834997177124,0.9699791073799133,0.9918516278266907,-0.04069560766220093,-0.06256812810897827,True,True,True,-0.043792456956959845,-0.06732942974666453
sample_32,0,-0.06307370496757256,0.08544900557369946,0.0009684861480261952,7.994445189695903e-05,43,0.2193877551020408,0.9352915287017822,0.988454282283783,0.6666944026947021,-0.05316275358200073,0.2685971260070801,True,True,True,-0.05684083726898769,0.2871801120447465
sample_33,0,-0.06808095235819177,0.07305086087600723,0.0010432640317312946,0.0004246132212056291,44,0.22448979591836735,0.9522311687469482,0.9843757748603821,0.9686880707740784,-0.03214460611343384,-0.016456902027130127,True,True,True,-0.03375714550042852,-0.017282465190449448
sample_34,0,-0.06348120331307613,0.06151090620248911,0.0011593193904074505,0.00033249730311579214,45,0.22959183673469388,0.9630082845687866,0.9748220443725586,0.9745969176292419,-0.011813759803771973,-0.011588633060455322,False,False,False,-0.012267557811365981,-0.01203378334968785
sample_35,0,-0.1491459377454,0.07981911388467515,0.0011537635173145889,0.0007007969980632432,45,0.22959183673469388,0.9604357481002808,0.9686868190765381,0.9494040012359619,-0.008251070976257324,0.011031746864318848,False,False,False,-0.008590966124051242,0.011486189353259062
sample_36,0,-0.12000099423985652,0.06808467279917284,0.001049501597529771,0.000535755837248496,46,0.23469387755102042,0.9643716216087341,0.8536380529403687,0.9472780227661133,0.11073356866836548,0.01709359884262085,False,False,False,0.11482458233646824,0.017725115981851322
sample_37,0,-0.1348620720082998,0.07931655256253672,0.001159227911206105,0.001164812556101551,48,0.24489795918367346,0.9761723279953003,0.9853876233100891,0.9909631609916687,-0.009215295314788818,-0.014790832996368408,False,False,False,-0.009440234116975692,-0.015151866706510059
sample_38,0,-0.19080678690700756,0.10203828928559164,0.0012278504037016044,0.0012886315437055994,50,0.25510204081632654,0.9840695261955261,0.8680149912834167,0.9799706935882568,0.11605453491210938,0.004098832607269287,True,True,True,0.11793326774459058,0.004165185993631596
sample_39,0,-0.2183061531348388,0.14543182850047018,0.0012376879850343348,0.0009888176414627413,46,0.23469387755102042,0.9663159251213074,0.9856476783752441,0.973505437374115,-0.019331753253936768,-0.007189512252807617,True,True,True,-0.02000562419739687,-0.007440126014589975
sample_40,0,-0.17775265069292728,0.12301273789572133,0.0006530742933783261,0.0005334017857672143,45,0.22959183673469388,0.8785355687141418,0.6873819231987,0.8861883282661438,0.1911536455154419,-0.007652759552001953,True,True,True,0.21758213591194908,-0.008710813568086747
sample_41,0,-0.20684555610928987,0.11177834164141721,-0.00023458838108075702,0.0008063991286932767,47,0.23979591836734693,0.7037225365638733,0.626038134098053,0.8887021541595459,0.07768440246582031,-0.1849796175956726,True,True,True,0.11039067022798026,-0.26285873761964273
sample_42,0,-0.282433178752809,0.10585784799578594,-0.0010745889314138712,0.0003770540980046927,45,0.22959183673469388,0.5484141707420349,0.25598931312561035,0.9528899192810059,0.29242485761642456,-0.40447574853897095,True,False,True,0.5332190034782607,-0.737537011473815
sample_43,1,-0.17659814662039258,0.4352887946325632,0.0021232775432222374,0.00040997603785275743,46,0.23469387755102042,0.6718763709068298,0.5839909911155701,0.6499054431915283,0.08788537979125977,0.021970927715301514,False,False,False,0.13080587976719749,0.03270084894583718
sample_44,1,-0.2047151410401516,0.42847566722755287,0.0021776903220392407,-4.632439450280944e-05,43,0.2193877551020408,0.6508020758628845,0.22494761645793915,0.013432248495519161,0.4258544594049454,0.6373698273673654,False,True,True,0.6543532591538127,0.9793604707272797
sample_45,0,-0.21961228155266152,0.16893334377003913,8.299766065192621e-05,0.0007135093535371342,46,0.23469387755102042,0.7189673185348511,0.8307124376296997,0.8201074004173279,-0.11174511909484863,-0.1011400818824768,True,True,True,-0.15542447648742733,-0.1406741019725143
sample_46,0,-0.09363559530323859,0.09051616237950823,0.0009742511250771645,0.0008168423678791435,48,0.24489795918367346,0.9445400238037109,0.9868531227111816,0.9122422933578491,-0.0423130989074707,0.032297730445861816,True,True,True,-0.0447975711363439,0.03419413643881093
sample_47,0,-0.06757556424580495,0.08656955924315309,0.001228138637914905,0.0003965811255200757,44,0.22448979591836735,0.9849464893341064,0.9925776124000549,0.9603086113929749,-0.007631123065948486,0.024637877941131592,True,True,True,-0.007747753962865197,0.025014432974717785
sample_48,0,-0.07352947716495957,0.09807274597985235,0.0012241875267884833,2.9741000405633716e-05,44,0.22448979591836735,0.9917295575141907,0.9935052394866943,0.979939877986908,-0.0017756819725036621,0.011789679527282715,True,True,True,-0.0017904901180463746,0.01188799853544147
sample_49,0,-0.08916882617769005,0.10991435071169878,0.0012505898709217443,0.0001574489309111931,45,0.22959183673469388,0.9933817386627197,0.9891650080680847,0.9949552416801453,0.00421673059463501,-0.0015735030174255371,True,True,True,0.004244823948859307,-0.00158398625239857
sample_50,0,-0.11611888836171971,0.11718562272280879,0.0012687943771315434,0.0006744466996247934,48,0.24489795918367346,0.993155300617218,0.9890496730804443,0.9630070328712463,0.004105627536773682,0.03014826774597168,False,False,False,0.0041339229969594386,0.030356045753605083
sample_51,0,-0.1437012874635843,0.12805810111885463,0.001186029676240986,0.0008226677272765589,46,0.23469387755102042,0.9924168586730957,0.9817091226577759,0.669188380241394,0.010707736015319824,0.32322847843170166,False,False,False,0.010789554733719993,0.32569829462981126
sample_52,0,-0.13771871445618813,0.11194000424648969,0.0011271038371922972,0.0009250893510569523,48,0.24489795918367346,0.9673242568969727,0.8393625020980835,0.980434000492096,0.12796175479888916,-0.013109743595123291,False,False,False,0.13228424066338498,-0.01355258436005454
sample_53,1,-0.0835173627413515,0.32624623684954146,0.00268527366321434,-0.0008498006095445747,37,0.18877551020408162,0.7856607437133789,0.7400925159454346,0.8600833415985107,0.045568227767944336,-0.07442259788513184,True,True,True,0.05799987861499712,-0.09472612508724547
sample_54,1,-0.03847269966993068,0.17909471876195648,0.0034990445878534614,7.797271270149684e-05,44,0.22448979591836735,0.941691517829895,0.9659979343414307,0.9730623364448547,-0.024306416511535645,-0.03137081861495972,True,True,True,-0.025811442549200384,-0.033313264504338955
sample_55,0,-0.07999176374497295,0.13416582660917667,0.0012328997747253977,0.00011561652917376594,44,0.22448979591836735,0.9900844097137451,0.9727636575698853,0.9770148992538452,0.017320752143859863,0.013069510459899902,True,True,True,0.017494217638340217,0.013200400220096973
sample_56,0,-0.11732548788485139,0.16543287437312393,0.001186175825924603,0.00020378527259134566,45,0.22959183673469388,0.986872673034668,0.9983684420585632,0.8813832402229309,-0.011495769023895264,0.10548943281173706,True,True,True,-0.011648685122210723,0.1068926475462669
sample_57,0,-0.1481386582090996,0.23826684501595494,0.0012453693171201152,0.000353090925401102,46,0.23469387755102042,0.9888690710067749,0.9988252520561218,0.7956400513648987,-0.009956181049346924,0.19322901964187622,True,True,True,-0.010068250025466427,0.19540404822768734
sample_58,0,-0.12016649529784137,0.1628614912568736,0.0010071540579686927,2.0756130396910184e-05,43,0.2193877551020408,0.9824774861335754,0.9895600080490112,0.8937435150146484,-0.007082521915435791,0.088733971118927,True,True,True,-0.007208838894933077,0.09031654401377594
sample_59,0,-0.16545246657422435,0.24411875213176037,0.0009331441689758209,-1.9986624643055042e-05,43,0.2193877551020408,0.9056721329689026,0.7430219650268555,0.9537574052810669,0.16265016794204712,-0.04808527231216431,True,True,True,0.17959056265633375,-0.053093465683364885
sample_60,0,-0.18221149186740435,0.3203766424756942,-0.00016617589473165857,0.00012975742630925947,44,0.22448979591836735,0.7157335877418518,0.6875053644180298,0.9284316897392273,0.02822822332382202,-0.2126981019973755,True,True,True,0.03943956774877984,-0.29717496236056296
